"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
17811,"exp1_00050_0050_011_0.1",50,50,0.1,11,"JC",NA,10000,"DNA",1236,14,0,1250,0.9888,44.68,42.25,24.2,72,"Treelike",0.48254755136298,0.00388158,1,0.937111721502277,0.508418980054037,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_011_0.1/exp1_00050_0050_011_0.1_output_alignment.fa"
17812,"exp1_00050_0050_012_0.1",50,50,0.1,12,"JC",NA,10000,"DNA",1228,22,0,1250,0.9824,44.97,44.79,26,66.24,"Treelike",0.476217893107059,0.00354542,1,0.947613128555151,0.51878327281389,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_012_0.1/exp1_00050_0050_012_0.1_output_alignment.fa"
17813,"exp1_00050_0050_013_0.1",50,50,0.1,13,"JC",NA,10000,"DNA",1227,23,0,1250,0.9816,44.67,42.38,32.02,75.38,"Treelike",0.472663263209767,0.00369088,1,0.941982674332924,0.571911004511511,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_013_0.1/exp1_00050_0050_013_0.1_output_alignment.fa"
17814,"exp1_00050_0050_014_0.1",50,50,0.1,14,"JC",NA,10000,"DNA",1221,29,0,1250,0.9768,44.23,40.77,30.71,71.56,"Treelike",0.484728498490068,0.00367522,1,0.950357461979766,0.539830718166619,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_014_0.1/exp1_00050_0050_014_0.1_output_alignment.fa"
17815,"exp1_00050_0050_015_0.1",50,50,0.1,15,"JC",NA,10000,"DNA",1230,20,0,1250,0.984,44.26,43.65,24.59,62.01,"Treelike",0.47395689749203,0.00343012,1,0.943766429338266,0.553197514110192,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_015_0.1/exp1_00050_0050_015_0.1_output_alignment.fa"
17816,"exp1_00050_0050_016_0.1",50,50,0.1,16,"JC",NA,10000,"DNA",1229,21,0,1250,0.9832,43.95,43.15,31.72,60.79,"Treelike",0.478222539982967,0.00402104,1,0.938523480603304,0.574876234496012,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_016_0.1/exp1_00050_0050_016_0.1_output_alignment.fa"
17817,"exp1_00050_0050_017_0.1",50,50,0.1,17,"JC",NA,10000,"DNA",1225,25,0,1250,0.98,44.31,42.26,30.99,60.32,"Treelike",0.470344795404375,0.0038635,1,0.943158736858316,0.517466957334602,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_017_0.1/exp1_00050_0050_017_0.1_output_alignment.fa"
17818,"exp1_00050_0050_018_0.1",50,50,0.1,18,"JC",NA,10000,"DNA",1231,18,1,1250,0.9848,44.61,42.42,30.08,64.58,"Treelike",0.478005242505335,0.00342,1,0.946362373264546,0.528913911392315,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_018_0.1/exp1_00050_0050_018_0.1_output_alignment.fa"
891,"exp1_00050_0050_019_0.1",50,50,0.1,19,"JC",NA,10000,"DNA",1227,22,1,1250,0.9816,44.71,44.67,31.24,62.61,"Treelike",0.477062409084622,0.00340322,1,0.948813099120437,0.563679975945893,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_019_0.1/exp1_00050_0050_019_0.1_output_alignment.fa"
17820,"exp1_00050_0050_020_0.1",50,50,0.1,20,"JC",NA,10000,"DNA",1230,20,0,1250,0.984,45.71,46.6,25.37,63.13,"Treelike",0.47825942191525,0.0040045,1,0.945333943310245,0.558181766978217,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0050_020_0.1/exp1_00050_0050_020_0.1_output_alignment.fa"
17901,"exp1_00050_0100_001_0.1",100,50,0.1,1,"JC",NA,10000,"DNA",2456,44,0,2500,0.9824,45.05,44.13,26.85,71.46,"Treelike",0.478847234068776,0.0030793,1,0.942043401756288,0.528734038234983,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_001_0.1/exp1_00050_0100_001_0.1_output_alignment.fa"
17902,"exp1_00050_0100_002_0.1",100,50,0.1,2,"JC",NA,10000,"DNA",2437,63,0,2500,0.9748,46.63,45.24,24.32,74.07,"Treelike",0.477861495819203,0.0028755,1,0.949050295040756,0.490766400714006,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_002_0.1/exp1_00050_0100_002_0.1_output_alignment.fa"
17903,"exp1_00050_0100_003_0.1",100,50,0.1,3,"JC",NA,10000,"DNA",2449,51,0,2500,0.9796,46.46,43.73,27.63,77.11,"Treelike",0.479064454821658,0.00284257,1,0.954063720552965,0.506676179502196,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_003_0.1/exp1_00050_0100_003_0.1_output_alignment.fa"
17904,"exp1_00050_0100_004_0.1",100,50,0.1,4,"JC",NA,10000,"DNA",2451,49,0,2500,0.9804,46.55,44.64,28.39,70.32,"Treelike",0.478628879870126,0.00308777,1,0.941839052885076,0.507578850413071,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_004_0.1/exp1_00050_0100_004_0.1_output_alignment.fa"
17905,"exp1_00050_0100_005_0.1",100,50,0.1,5,"JC",NA,10000,"DNA",2447,53,0,2500,0.9788,46.88,45.31,19.12,73.38,"Treelike",0.475878583154846,0.00282471,1,0.949833331679013,0.513653513272804,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_005_0.1/exp1_00050_0100_005_0.1_output_alignment.fa"
17906,"exp1_00050_0100_006_0.1",100,50,0.1,6,"JC",NA,10000,"DNA",2441,59,0,2500,0.9764,46.03,44.5,22.69,73.93,"Treelike",0.477502539356529,0.00290308,1,0.948773303155976,0.516752041983941,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_006_0.1/exp1_00050_0100_006_0.1_output_alignment.fa"
17907,"exp1_00050_0100_007_0.1",100,50,0.1,7,"JC",NA,10000,"DNA",2448,52,0,2500,0.9792,45.89,44.65,26.31,72.52,"Treelike",0.479802113735463,0.00319716,1,0.939634197563507,0.498523557524297,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_007_0.1/exp1_00050_0100_007_0.1_output_alignment.fa"
17908,"exp1_00050_0100_008_0.1",100,50,0.1,8,"JC",NA,10000,"DNA",2458,42,0,2500,0.9832,46.66,45.42,25.84,78.45,"Treelike",0.47899969360823,0.0030623,1,0.95233146263305,0.504018591010169,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_008_0.1/exp1_00050_0100_008_0.1_output_alignment.fa"
17909,"exp1_00050_0100_009_0.1",100,50,0.1,9,"JC",NA,10000,"DNA",2455,45,0,2500,0.982,46.35,46.21,28.79,74.39,"Treelike",0.481069717121952,0.00290873,1,0.957517448884094,0.548416887433808,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_009_0.1/exp1_00050_0100_009_0.1_output_alignment.fa"
17910,"exp1_00050_0100_010_0.1",100,50,0.1,10,"JC",NA,10000,"DNA",2446,53,1,2500,0.9784,45.55,44.12,25.59,78.24,"Treelike",0.481173184690972,0.00294054,1,0.937319526882741,0.580127356767517,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_010_0.1/exp1_00050_0100_010_0.1_output_alignment.fa"
17911,"exp1_00050_0100_011_0.1",100,50,0.1,11,"JC",NA,10000,"DNA",2437,61,2,2500,0.9748,46.44,46.02,30.76,78.29,"Treelike",0.478549070212515,0.0031002,1,0.955469584241526,0.544283246541116,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_011_0.1/exp1_00050_0100_011_0.1_output_alignment.fa"
17912,"exp1_00050_0100_012_0.1",100,50,0.1,12,"JC",NA,10000,"DNA",2448,51,1,2500,0.9792,46.32,45.44,27.69,78.68,"Treelike",0.480910031127926,0.0031528,1,0.947373652482036,0.534432951399843,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_012_0.1/exp1_00050_0100_012_0.1_output_alignment.fa"
17913,"exp1_00050_0100_013_0.1",100,50,0.1,13,"JC",NA,10000,"DNA",2456,42,2,2500,0.9824,45.43,44.49,26.8,66.67,"Treelike",0.478992582982331,0.00313025,1,0.942002485609114,0.523931113972507,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_013_0.1/exp1_00050_0100_013_0.1_output_alignment.fa"
17914,"exp1_00050_0100_014_0.1",100,50,0.1,14,"JC",NA,10000,"DNA",2449,49,2,2500,0.9796,46.1,45.39,28.03,81,"Treelike",0.478645811604272,0.00291446,1,0.948963022686597,0.568600854495712,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_014_0.1/exp1_00050_0100_014_0.1_output_alignment.fa"
17915,"exp1_00050_0100_015_0.1",100,50,0.1,15,"JC",NA,10000,"DNA",2448,51,1,2500,0.9792,45.09,43.38,29.17,72.27,"Treelike",0.480936706194244,0.00305265,1,0.943210888253197,0.521965473210975,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_015_0.1/exp1_00050_0100_015_0.1_output_alignment.fa"
17916,"exp1_00050_0100_016_0.1",100,50,0.1,16,"JC",NA,10000,"DNA",2457,42,1,2500,0.9828,45.98,44.93,27.31,75.62,"Treelike",0.478937695573442,0.00304658,1,0.948729702060131,0.563386542031261,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_016_0.1/exp1_00050_0100_016_0.1_output_alignment.fa"
17917,"exp1_00050_0100_017_0.1",100,50,0.1,17,"JC",NA,10000,"DNA",2446,54,0,2500,0.9784,46.97,45.71,25.25,71.46,"Treelike",0.478814007821346,0.00298082,1,0.95032605741548,0.530489727990833,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_017_0.1/exp1_00050_0100_017_0.1_output_alignment.fa"
17918,"exp1_00050_0100_018_0.1",100,50,0.1,18,"JC",NA,10000,"DNA",2436,62,2,2500,0.9744,45.38,44.01,25.11,72.56,"Treelike",0.475693686222776,0.00321313,1,0.943968763399426,0.52838510913273,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_018_0.1/exp1_00050_0100_018_0.1_output_alignment.fa"
896,"exp1_00050_0100_019_0.1",100,50,0.1,19,"JC",NA,10000,"DNA",2448,51,1,2500,0.9792,46.1,44.1,22.05,74.01,"Treelike",0.48027414484062,0.0028527,1,0.950260882156316,0.52452229343113,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_019_0.1/exp1_00050_0100_019_0.1_output_alignment.fa"
17920,"exp1_00050_0100_020_0.1",100,50,0.1,20,"JC",NA,10000,"DNA",2459,41,0,2500,0.9836,45.93,44.05,25.49,79.63,"Treelike",0.479527376444394,0.00318819,1,0.951399592897845,0.533256111517778,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00050_0100_020_0.1/exp1_00050_0100_020_0.1_output_alignment.fa"
18001,"exp1_00080_0005_001_0.1",5,80,0.1,1,"JC",NA,10000,"DNA",125,0,0,125,1,38.67,38.67,37.38,39.95,"Treelike",0.156628831463896,0.0004782,1,0.984084246325304,0.880991915058503,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_001_0.1/exp1_00080_0005_001_0.1_output_alignment.fa"
18002,"exp1_00080_0005_002_0.1",5,80,0.1,2,"JC",NA,10000,"DNA",125,0,0,125,1,40.75,40.75,38.48,43.02,"Non-treelike",0.448963307563326,0.0069102,1,0.986987199280087,0.57472302518151,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_002_0.1/exp1_00080_0005_002_0.1_output_alignment.fa"
18003,"exp1_00080_0005_003_0.1",5,80,0.1,3,"JC",NA,10000,"DNA",105,20,0,125,0.84,34.84,34.84,32.24,37.44,"Treelike",0.654020114714314,0.0025076,1,0.979831816123219,0.539306058181846,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_003_0.1/exp1_00080_0005_003_0.1_output_alignment.fa"
18004,"exp1_00080_0005_004_0.1",5,80,0.1,4,"JC",NA,10000,"DNA",125,0,0,125,1,39.42,39.42,35.83,43,"Treelike",0.413574333344236,0.0033608,1,0.983058796927369,0.720902593139187,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_004_0.1/exp1_00080_0005_004_0.1_output_alignment.fa"
18005,"exp1_00080_0005_005_0.1",5,80,0.1,5,"JC",NA,10000,"DNA",125,0,0,125,1,37.45,37.45,36.96,37.94,"Treelike",0.199022528060143,0.0002594,1,0.988714168235504,0.781512605042017,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_005_0.1/exp1_00080_0005_005_0.1_output_alignment.fa"
18006,"exp1_00080_0005_006_0.1",5,80,0.1,6,"JC",NA,10000,"DNA",125,0,0,125,1,35.72,35.72,34.63,36.8,"Treelike",0.563115886713969,0.0027316,1,0.984961243011463,0.525233009690337,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_006_0.1/exp1_00080_0005_006_0.1_output_alignment.fa"
18007,"exp1_00080_0005_007_0.1",5,80,0.1,7,"JC",NA,10000,"DNA",125,0,0,125,1,38.92,38.92,37.8,40.03,"Treelike",0.499412228618857,0.0071198,1,0.988905779252234,0.4711545838908,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_007_0.1/exp1_00080_0005_007_0.1_output_alignment.fa"
18008,"exp1_00080_0005_008_0.1",5,80,0.1,8,"JC",NA,10000,"DNA",125,0,0,125,1,37.03,37.03,34.58,39.48,"Treelike",0.533457256007984,0.0065828,1,0.985085023185252,0.431941676570286,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_008_0.1/exp1_00080_0005_008_0.1_output_alignment.fa"
18009,"exp1_00080_0005_009_0.1",5,80,0.1,9,"JC",NA,10000,"DNA",125,0,0,125,1,38.42,38.42,38.07,38.76,"Treelike",0.408752733992852,0.0032392,1,0.988163353348742,0.704488778054863,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_009_0.1/exp1_00080_0005_009_0.1_output_alignment.fa"
18010,"exp1_00080_0005_010_0.1",5,80,0.1,10,"JC",NA,10000,"DNA",125,0,0,125,1,37.4,37.4,34.49,40.31,"Treelike",0.612052626678423,0.0087972,1,0.987943427492381,0.547687034326375,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_010_0.1/exp1_00080_0005_010_0.1_output_alignment.fa"
18011,"exp1_00080_0005_011_0.1",5,80,0.1,11,"JC",NA,10000,"DNA",125,0,0,125,1,35.51,35.51,34.74,36.28,"Treelike",0.491730045169192,0.0005462,1,0.984188896648228,0.588235294117647,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_011_0.1/exp1_00080_0005_011_0.1_output_alignment.fa"
18012,"exp1_00080_0005_012_0.1",5,80,0.1,12,"JC",NA,10000,"DNA",98,27,0,125,0.784,41.73,41.73,34.52,48.93,"Treelike",0.591945828293379,0.0250456,1,0.983385389143374,0.628195775332872,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_012_0.1/exp1_00080_0005_012_0.1_output_alignment.fa"
18013,"exp1_00080_0005_013_0.1",5,80,0.1,13,"JC",NA,10000,"DNA",125,0,0,125,1,38.19,38.19,37,39.38,"Treelike",0.552487265693594,0.0095446,1,0.986785324702751,0.43125336442352,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_013_0.1/exp1_00080_0005_013_0.1_output_alignment.fa"
18014,"exp1_00080_0005_014_0.1",5,80,0.1,14,"JC",NA,10000,"DNA",105,20,0,125,0.84,34.45,34.45,33.55,35.36,"Treelike",0.755939867046163,0.0031938,1,0.988099669217296,0.459195905269301,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_014_0.1/exp1_00080_0005_014_0.1_output_alignment.fa"
18015,"exp1_00080_0005_015_0.1",5,80,0.1,15,"JC",NA,10000,"DNA",125,0,0,125,1,38.78,38.78,37.1,40.46,"Treelike",0.522024016538139,0.003427,1,0.989727789648955,0.556657223796034,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_015_0.1/exp1_00080_0005_015_0.1_output_alignment.fa"
18016,"exp1_00080_0005_016_0.1",5,80,0.1,16,"JC",NA,10000,"DNA",125,0,0,125,1,38.85,38.85,36.25,41.45,"Treelike",0.431260437736953,0.0040842,1,0.98330506696387,0.61328127920217,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_016_0.1/exp1_00080_0005_016_0.1_output_alignment.fa"
18017,"exp1_00080_0005_017_0.1",5,80,0.1,17,"JC",NA,10000,"DNA",90,35,0,125,0.72,39.67,39.67,37.1,42.25,"Treelike",0.474105023391138,0.004648,1,0.984556997164032,0.610561056105611,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_017_0.1/exp1_00080_0005_017_0.1_output_alignment.fa"
18018,"exp1_00080_0005_018_0.1",5,80,0.1,18,"JC",NA,10000,"DNA",125,0,0,125,1,38.18,38.18,33.93,42.43,"Treelike",0.446619605801777,0.0040992,1,0.989138001082703,0.609181296276165,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_018_0.1/exp1_00080_0005_018_0.1_output_alignment.fa"
901,"exp1_00080_0005_019_0.1",5,80,0.1,19,"JC",NA,10000,"DNA",125,0,0,125,1,37.69,37.69,37.66,37.71,"Treelike",0.492415482836422,0.002092,1,0.985517021898665,0.760424209794266,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_019_0.1/exp1_00080_0005_019_0.1_output_alignment.fa"
18020,"exp1_00080_0005_020_0.1",5,80,0.1,20,"JC",NA,10000,"DNA",125,0,0,125,1,39.99,39.99,37.88,42.1,"Non-treelike",0.41960627379314,0.0063262,1,0.986053656662057,0.560381724641045,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0005_020_0.1/exp1_00080_0005_020_0.1_output_alignment.fa"
18101,"exp1_00080_0010_001_0.1",10,80,0.1,1,"JC",NA,10000,"DNA",247,3,0,250,0.988,37.79,38.48,32.04,41.36,"Treelike",0.4720665440967,0.0044693,1,0.956559555114813,0.458137189779294,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_001_0.1/exp1_00080_0010_001_0.1_output_alignment.fa"
18102,"exp1_00080_0010_002_0.1",10,80,0.1,2,"JC",NA,10000,"DNA",247,3,0,250,0.988,38.51,38.56,32.04,44.97,"Treelike",0.435145245357366,0.0033558,1,0.959167067457066,0.691849418805204,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_002_0.1/exp1_00080_0010_002_0.1_output_alignment.fa"
18103,"exp1_00080_0010_003_0.1",10,80,0.1,3,"JC",NA,10000,"DNA",246,4,0,250,0.984,38.7,40.22,33.1,46.13,"Treelike",0.426669670672138,0.0017434,1,0.964558061064393,0.601367860993529,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_003_0.1/exp1_00080_0010_003_0.1_output_alignment.fa"
18104,"exp1_00080_0010_004_0.1",10,80,0.1,4,"JC",NA,10000,"DNA",250,0,0,250,1,38.77,38.67,34.41,43.51,"Treelike",0.462926336110897,0.0035007,1,0.967763209203004,0.5112696138045,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_004_0.1/exp1_00080_0010_004_0.1_output_alignment.fa"
18105,"exp1_00080_0010_005_0.1",10,80,0.1,5,"JC",NA,10000,"DNA",241,9,0,250,0.964,38.27,38.24,33.12,43.68,"Treelike",0.535681952645619,0.0040525,1,0.961923094562405,0.581334121064087,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_005_0.1/exp1_00080_0010_005_0.1_output_alignment.fa"
18106,"exp1_00080_0010_006_0.1",10,80,0.1,6,"JC",NA,10000,"DNA",244,6,0,250,0.976,39.56,41.18,32.49,44.51,"Treelike",0.454917314111351,0.0042911,1,0.968160241729935,0.439693786214835,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_006_0.1/exp1_00080_0010_006_0.1_output_alignment.fa"
18107,"exp1_00080_0010_007_0.1",10,80,0.1,7,"JC",NA,10000,"DNA",244,6,0,250,0.976,39.3,40.22,34.77,44.19,"Treelike",0.495351418273548,0.004114,1,0.963608165160684,0.640906199214369,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_007_0.1/exp1_00080_0010_007_0.1_output_alignment.fa"
18108,"exp1_00080_0010_008_0.1",10,80,0.1,8,"JC",NA,10000,"DNA",250,0,0,250,1,38,36.46,32.24,44.64,"Treelike",0.486387657635569,0.0027597,1,0.969913641344505,0.515244729203997,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_008_0.1/exp1_00080_0010_008_0.1_output_alignment.fa"
18109,"exp1_00080_0010_009_0.1",10,80,0.1,9,"JC",NA,10000,"DNA",248,2,0,250,0.992,38.98,38.91,33.23,43.61,"Treelike",0.477950320274132,0.0039918,1,0.965405402160824,0.569666706833627,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_009_0.1/exp1_00080_0010_009_0.1_output_alignment.fa"
18110,"exp1_00080_0010_010_0.1",10,80,0.1,10,"JC",NA,10000,"DNA",250,0,0,250,1,40.29,39.22,36.93,45.24,"Treelike",0.418577733282993,0.0040887,1,0.961917723398065,0.586434936265095,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_010_0.1/exp1_00080_0010_010_0.1_output_alignment.fa"
18111,"exp1_00080_0010_011_0.1",10,80,0.1,11,"JC",NA,10000,"DNA",243,7,0,250,0.972,37.55,37.39,33.78,40.8,"Treelike",0.482655471941315,0.0034784,1,0.958510842414539,0.406619667984356,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_011_0.1/exp1_00080_0010_011_0.1_output_alignment.fa"
18112,"exp1_00080_0010_012_0.1",10,80,0.1,12,"JC",NA,10000,"DNA",244,6,0,250,0.976,38.26,37.84,33.53,42.79,"Treelike",0.496140207236434,0.0039478,1,0.965811293046424,0.605935361093846,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_012_0.1/exp1_00080_0010_012_0.1_output_alignment.fa"
18113,"exp1_00080_0010_013_0.1",10,80,0.1,13,"JC",NA,10000,"DNA",246,4,0,250,0.984,37.95,37.31,35.24,40.93,"Treelike",0.517038904779772,0.0055489,1,0.962058768135716,0.423210324229442,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_013_0.1/exp1_00080_0010_013_0.1_output_alignment.fa"
18114,"exp1_00080_0010_014_0.1",10,80,0.1,14,"JC",NA,10000,"DNA",248,2,0,250,0.992,39.9,39.27,33.36,46.07,"Treelike",0.3952065304735,0.0037025,1,0.96016429488169,0.603692108702618,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_014_0.1/exp1_00080_0010_014_0.1_output_alignment.fa"
18115,"exp1_00080_0010_015_0.1",10,80,0.1,15,"JC",NA,10000,"DNA",247,3,0,250,0.988,38.95,38.29,32.29,46.33,"Treelike",0.483684787172225,0.0034236,1,0.970657367714069,0.557412271048038,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_015_0.1/exp1_00080_0010_015_0.1_output_alignment.fa"
18116,"exp1_00080_0010_016_0.1",10,80,0.1,16,"JC",NA,10000,"DNA",241,9,0,250,0.964,38.81,38.6,34.54,43.12,"Treelike",0.512849938572266,0.0047009,1,0.961463447210767,0.511334952480555,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_016_0.1/exp1_00080_0010_016_0.1_output_alignment.fa"
18117,"exp1_00080_0010_017_0.1",10,80,0.1,17,"JC",NA,10000,"DNA",245,5,0,250,0.98,40.16,37.92,35.27,48.4,"Treelike",0.487577473060344,0.0040113,1,0.968239734395475,0.572747181028258,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_017_0.1/exp1_00080_0010_017_0.1_output_alignment.fa"
18118,"exp1_00080_0010_018_0.1",10,80,0.1,18,"JC",NA,10000,"DNA",249,1,0,250,0.996,37.91,38.84,33.19,42.5,"Treelike",0.441379870715372,0.0026738,1,0.960787843372856,0.450983314939645,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_018_0.1/exp1_00080_0010_018_0.1_output_alignment.fa"
906,"exp1_00080_0010_019_0.1",10,80,0.1,19,"JC",NA,10000,"DNA",247,3,0,250,0.988,38.31,37.2,34.7,44.39,"Treelike",0.471530527565665,0.0049432,1,0.961450741617581,0.566283452408246,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_019_0.1/exp1_00080_0010_019_0.1_output_alignment.fa"
18120,"exp1_00080_0010_020_0.1",10,80,0.1,20,"JC",NA,10000,"DNA",249,1,0,250,0.996,38.3,37.6,34.91,42.71,"Treelike",0.503211943210023,0.003847,1,0.961247839913847,0.55759751737985,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0010_020_0.1/exp1_00080_0010_020_0.1_output_alignment.fa"
18201,"exp1_00080_0020_001_0.1",20,80,0.1,1,"JC",NA,10000,"DNA",489,11,0,500,0.978,40.31,37.84,28.73,53.97,"Treelike",0.484573143532446,0.00309625,1,0.954412515833351,0.451983451715141,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0020_001_0.1/exp1_00080_0020_001_0.1_output_alignment.fa"
18202,"exp1_00080_0020_002_0.1",20,80,0.1,2,"JC",NA,10000,"DNA",495,5,0,500,0.99,40.64,41.32,33.11,49.2,"Treelike",0.479691884223824,0.0036444,1,0.944418559849943,0.539763150675939,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00080_0020_002_0.1/exp1_00080_0020_002_0.1_output_alignment.fa"
