"","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"2260",10,5,250,1,0,"Recent","exp2_00250_0005_010_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_1_0_Recent_partitions.nex","exp2_00250_0005_010_1_0_Recent_output_alignment"
"2261",1,10,250,1,0,"Recent","exp2_00250_0010_001_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_1_0_Recent_partitions.nex","exp2_00250_0010_001_1_0_Recent_output_alignment"
"2262",2,10,250,1,0,"Recent","exp2_00250_0010_002_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_1_0_Recent_partitions.nex","exp2_00250_0010_002_1_0_Recent_output_alignment"
"2263",3,10,250,1,0,"Recent","exp2_00250_0010_003_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_1_0_Recent_partitions.nex","exp2_00250_0010_003_1_0_Recent_output_alignment"
"2264",4,10,250,1,0,"Recent","exp2_00250_0010_004_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_1_0_Recent_partitions.nex","exp2_00250_0010_004_1_0_Recent_output_alignment"
"2265",5,10,250,1,0,"Recent","exp2_00250_0010_005_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_1_0_Recent_partitions.nex","exp2_00250_0010_005_1_0_Recent_output_alignment"
"2266",6,10,250,1,0,"Recent","exp2_00250_0010_006_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_1_0_Recent_partitions.nex","exp2_00250_0010_006_1_0_Recent_output_alignment"
"2267",7,10,250,1,0,"Recent","exp2_00250_0010_007_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_1_0_Recent_partitions.nex","exp2_00250_0010_007_1_0_Recent_output_alignment"
"2268",8,10,250,1,0,"Recent","exp2_00250_0010_008_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_1_0_Recent_partitions.nex","exp2_00250_0010_008_1_0_Recent_output_alignment"
"2269",9,10,250,1,0,"Recent","exp2_00250_0010_009_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_1_0_Recent_partitions.nex","exp2_00250_0010_009_1_0_Recent_output_alignment"
"2270",10,10,250,1,0,"Recent","exp2_00250_0010_010_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_1_0_Recent_partitions.nex","exp2_00250_0010_010_1_0_Recent_output_alignment"
"2271",1,20,250,1,0,"Recent","exp2_00250_0020_001_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_1_0_Recent_partitions.nex","exp2_00250_0020_001_1_0_Recent_output_alignment"
"2272",2,20,250,1,0,"Recent","exp2_00250_0020_002_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_1_0_Recent_partitions.nex","exp2_00250_0020_002_1_0_Recent_output_alignment"
"2273",3,20,250,1,0,"Recent","exp2_00250_0020_003_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_1_0_Recent_partitions.nex","exp2_00250_0020_003_1_0_Recent_output_alignment"
"2274",4,20,250,1,0,"Recent","exp2_00250_0020_004_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_1_0_Recent_partitions.nex","exp2_00250_0020_004_1_0_Recent_output_alignment"
"2275",5,20,250,1,0,"Recent","exp2_00250_0020_005_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_1_0_Recent_partitions.nex","exp2_00250_0020_005_1_0_Recent_output_alignment"
"2276",6,20,250,1,0,"Recent","exp2_00250_0020_006_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_1_0_Recent_partitions.nex","exp2_00250_0020_006_1_0_Recent_output_alignment"
"2277",7,20,250,1,0,"Recent","exp2_00250_0020_007_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_1_0_Recent_partitions.nex","exp2_00250_0020_007_1_0_Recent_output_alignment"
"2278",8,20,250,1,0,"Recent","exp2_00250_0020_008_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_1_0_Recent_partitions.nex","exp2_00250_0020_008_1_0_Recent_output_alignment"
"2279",9,20,250,1,0,"Recent","exp2_00250_0020_009_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_1_0_Recent_partitions.nex","exp2_00250_0020_009_1_0_Recent_output_alignment"
"2280",10,20,250,1,0,"Recent","exp2_00250_0020_010_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_1_0_Recent_partitions.nex","exp2_00250_0020_010_1_0_Recent_output_alignment"
"2281",1,50,250,1,0,"Recent","exp2_00250_0050_001_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_1_0_Recent_partitions.nex","exp2_00250_0050_001_1_0_Recent_output_alignment"
"2282",2,50,250,1,0,"Recent","exp2_00250_0050_002_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_1_0_Recent_partitions.nex","exp2_00250_0050_002_1_0_Recent_output_alignment"
"2283",3,50,250,1,0,"Recent","exp2_00250_0050_003_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_1_0_Recent_partitions.nex","exp2_00250_0050_003_1_0_Recent_output_alignment"
"2284",4,50,250,1,0,"Recent","exp2_00250_0050_004_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_1_0_Recent_partitions.nex","exp2_00250_0050_004_1_0_Recent_output_alignment"
"2285",5,50,250,1,0,"Recent","exp2_00250_0050_005_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_1_0_Recent_partitions.nex","exp2_00250_0050_005_1_0_Recent_output_alignment"
"2286",6,50,250,1,0,"Recent","exp2_00250_0050_006_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_1_0_Recent_partitions.nex","exp2_00250_0050_006_1_0_Recent_output_alignment"
"2287",7,50,250,1,0,"Recent","exp2_00250_0050_007_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_1_0_Recent_partitions.nex","exp2_00250_0050_007_1_0_Recent_output_alignment"
"2288",8,50,250,1,0,"Recent","exp2_00250_0050_008_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_1_0_Recent_partitions.nex","exp2_00250_0050_008_1_0_Recent_output_alignment"
"2289",9,50,250,1,0,"Recent","exp2_00250_0050_009_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_1_0_Recent_partitions.nex","exp2_00250_0050_009_1_0_Recent_output_alignment"
"2290",10,50,250,1,0,"Recent","exp2_00250_0050_010_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_1_0_Recent_partitions.nex","exp2_00250_0050_010_1_0_Recent_output_alignment"
"2291",1,100,250,1,0,"Recent","exp2_00250_0100_001_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_1_0_Recent_partitions.nex","exp2_00250_0100_001_1_0_Recent_output_alignment"
"2292",2,100,250,1,0,"Recent","exp2_00250_0100_002_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_1_0_Recent_partitions.nex","exp2_00250_0100_002_1_0_Recent_output_alignment"
"2293",3,100,250,1,0,"Recent","exp2_00250_0100_003_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_1_0_Recent_partitions.nex","exp2_00250_0100_003_1_0_Recent_output_alignment"
"2294",4,100,250,1,0,"Recent","exp2_00250_0100_004_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_1_0_Recent_partitions.nex","exp2_00250_0100_004_1_0_Recent_output_alignment"
"2295",5,100,250,1,0,"Recent","exp2_00250_0100_005_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_1_0_Recent_partitions.nex","exp2_00250_0100_005_1_0_Recent_output_alignment"
"2296",6,100,250,1,0,"Recent","exp2_00250_0100_006_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_1_0_Recent_partitions.nex","exp2_00250_0100_006_1_0_Recent_output_alignment"
"2297",7,100,250,1,0,"Recent","exp2_00250_0100_007_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_1_0_Recent_partitions.nex","exp2_00250_0100_007_1_0_Recent_output_alignment"
"2298",8,100,250,1,0,"Recent","exp2_00250_0100_008_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_1_0_Recent_partitions.nex","exp2_00250_0100_008_1_0_Recent_output_alignment"
"2299",9,100,250,1,0,"Recent","exp2_00250_0100_009_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_1_0_Recent_partitions.nex","exp2_00250_0100_009_1_0_Recent_output_alignment"
"2300",10,100,250,1,0,"Recent","exp2_00250_0100_010_1_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_1_0_Recent_partitions.nex","exp2_00250_0100_010_1_0_Recent_output_alignment"
"2301",1,5,250,10,0,"Recent","exp2_00250_0005_001_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_10_0_Recent_partitions.nex","exp2_00250_0005_001_10_0_Recent_output_alignment"
"2302",2,5,250,10,0,"Recent","exp2_00250_0005_002_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_10_0_Recent_partitions.nex","exp2_00250_0005_002_10_0_Recent_output_alignment"
"2303",3,5,250,10,0,"Recent","exp2_00250_0005_003_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_10_0_Recent_partitions.nex","exp2_00250_0005_003_10_0_Recent_output_alignment"
"2304",4,5,250,10,0,"Recent","exp2_00250_0005_004_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_10_0_Recent_partitions.nex","exp2_00250_0005_004_10_0_Recent_output_alignment"
"2305",5,5,250,10,0,"Recent","exp2_00250_0005_005_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_10_0_Recent_partitions.nex","exp2_00250_0005_005_10_0_Recent_output_alignment"
"2306",6,5,250,10,0,"Recent","exp2_00250_0005_006_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_10_0_Recent_partitions.nex","exp2_00250_0005_006_10_0_Recent_output_alignment"
"2307",7,5,250,10,0,"Recent","exp2_00250_0005_007_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_10_0_Recent_partitions.nex","exp2_00250_0005_007_10_0_Recent_output_alignment"
"2308",8,5,250,10,0,"Recent","exp2_00250_0005_008_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_10_0_Recent_partitions.nex","exp2_00250_0005_008_10_0_Recent_output_alignment"
"2309",9,5,250,10,0,"Recent","exp2_00250_0005_009_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_10_0_Recent_partitions.nex","exp2_00250_0005_009_10_0_Recent_output_alignment"
"2310",10,5,250,10,0,"Recent","exp2_00250_0005_010_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_10_0_Recent_partitions.nex","exp2_00250_0005_010_10_0_Recent_output_alignment"
"2311",1,10,250,10,0,"Recent","exp2_00250_0010_001_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_10_0_Recent_partitions.nex","exp2_00250_0010_001_10_0_Recent_output_alignment"
"2312",2,10,250,10,0,"Recent","exp2_00250_0010_002_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_10_0_Recent_partitions.nex","exp2_00250_0010_002_10_0_Recent_output_alignment"
"2313",3,10,250,10,0,"Recent","exp2_00250_0010_003_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_10_0_Recent_partitions.nex","exp2_00250_0010_003_10_0_Recent_output_alignment"
"2314",4,10,250,10,0,"Recent","exp2_00250_0010_004_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_10_0_Recent_partitions.nex","exp2_00250_0010_004_10_0_Recent_output_alignment"
"2315",5,10,250,10,0,"Recent","exp2_00250_0010_005_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_10_0_Recent_partitions.nex","exp2_00250_0010_005_10_0_Recent_output_alignment"
"2316",6,10,250,10,0,"Recent","exp2_00250_0010_006_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_10_0_Recent_partitions.nex","exp2_00250_0010_006_10_0_Recent_output_alignment"
"2317",7,10,250,10,0,"Recent","exp2_00250_0010_007_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_10_0_Recent_partitions.nex","exp2_00250_0010_007_10_0_Recent_output_alignment"
"2318",8,10,250,10,0,"Recent","exp2_00250_0010_008_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_10_0_Recent_partitions.nex","exp2_00250_0010_008_10_0_Recent_output_alignment"
"2319",9,10,250,10,0,"Recent","exp2_00250_0010_009_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_10_0_Recent_partitions.nex","exp2_00250_0010_009_10_0_Recent_output_alignment"
"2320",10,10,250,10,0,"Recent","exp2_00250_0010_010_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_10_0_Recent_partitions.nex","exp2_00250_0010_010_10_0_Recent_output_alignment"
"2321",1,20,250,10,0,"Recent","exp2_00250_0020_001_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_10_0_Recent_partitions.nex","exp2_00250_0020_001_10_0_Recent_output_alignment"
"2322",2,20,250,10,0,"Recent","exp2_00250_0020_002_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_10_0_Recent_partitions.nex","exp2_00250_0020_002_10_0_Recent_output_alignment"
"2323",3,20,250,10,0,"Recent","exp2_00250_0020_003_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_10_0_Recent_partitions.nex","exp2_00250_0020_003_10_0_Recent_output_alignment"
"2324",4,20,250,10,0,"Recent","exp2_00250_0020_004_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_10_0_Recent_partitions.nex","exp2_00250_0020_004_10_0_Recent_output_alignment"
"2325",5,20,250,10,0,"Recent","exp2_00250_0020_005_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_10_0_Recent_partitions.nex","exp2_00250_0020_005_10_0_Recent_output_alignment"
"2326",6,20,250,10,0,"Recent","exp2_00250_0020_006_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_10_0_Recent_partitions.nex","exp2_00250_0020_006_10_0_Recent_output_alignment"
"2327",7,20,250,10,0,"Recent","exp2_00250_0020_007_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_10_0_Recent_partitions.nex","exp2_00250_0020_007_10_0_Recent_output_alignment"
"2328",8,20,250,10,0,"Recent","exp2_00250_0020_008_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_10_0_Recent_partitions.nex","exp2_00250_0020_008_10_0_Recent_output_alignment"
"2329",9,20,250,10,0,"Recent","exp2_00250_0020_009_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_009_10_0_Recent_partitions.nex","exp2_00250_0020_009_10_0_Recent_output_alignment"
"2330",10,20,250,10,0,"Recent","exp2_00250_0020_010_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_010_10_0_Recent_partitions.nex","exp2_00250_0020_010_10_0_Recent_output_alignment"
"2331",1,50,250,10,0,"Recent","exp2_00250_0050_001_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_001_10_0_Recent_partitions.nex","exp2_00250_0050_001_10_0_Recent_output_alignment"
"2332",2,50,250,10,0,"Recent","exp2_00250_0050_002_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_002_10_0_Recent_partitions.nex","exp2_00250_0050_002_10_0_Recent_output_alignment"
"2333",3,50,250,10,0,"Recent","exp2_00250_0050_003_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_003_10_0_Recent_partitions.nex","exp2_00250_0050_003_10_0_Recent_output_alignment"
"2334",4,50,250,10,0,"Recent","exp2_00250_0050_004_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_004_10_0_Recent_partitions.nex","exp2_00250_0050_004_10_0_Recent_output_alignment"
"2335",5,50,250,10,0,"Recent","exp2_00250_0050_005_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_005_10_0_Recent_partitions.nex","exp2_00250_0050_005_10_0_Recent_output_alignment"
"2336",6,50,250,10,0,"Recent","exp2_00250_0050_006_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_006_10_0_Recent_partitions.nex","exp2_00250_0050_006_10_0_Recent_output_alignment"
"2337",7,50,250,10,0,"Recent","exp2_00250_0050_007_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_007_10_0_Recent_partitions.nex","exp2_00250_0050_007_10_0_Recent_output_alignment"
"2338",8,50,250,10,0,"Recent","exp2_00250_0050_008_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_008_10_0_Recent_partitions.nex","exp2_00250_0050_008_10_0_Recent_output_alignment"
"2339",9,50,250,10,0,"Recent","exp2_00250_0050_009_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_009_10_0_Recent_partitions.nex","exp2_00250_0050_009_10_0_Recent_output_alignment"
"2340",10,50,250,10,0,"Recent","exp2_00250_0050_010_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0050_010_10_0_Recent_partitions.nex","exp2_00250_0050_010_10_0_Recent_output_alignment"
"2341",1,100,250,10,0,"Recent","exp2_00250_0100_001_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_001_10_0_Recent_partitions.nex","exp2_00250_0100_001_10_0_Recent_output_alignment"
"2342",2,100,250,10,0,"Recent","exp2_00250_0100_002_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_002_10_0_Recent_partitions.nex","exp2_00250_0100_002_10_0_Recent_output_alignment"
"2343",3,100,250,10,0,"Recent","exp2_00250_0100_003_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_003_10_0_Recent_partitions.nex","exp2_00250_0100_003_10_0_Recent_output_alignment"
"2344",4,100,250,10,0,"Recent","exp2_00250_0100_004_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_004_10_0_Recent_partitions.nex","exp2_00250_0100_004_10_0_Recent_output_alignment"
"2345",5,100,250,10,0,"Recent","exp2_00250_0100_005_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_005_10_0_Recent_partitions.nex","exp2_00250_0100_005_10_0_Recent_output_alignment"
"2346",6,100,250,10,0,"Recent","exp2_00250_0100_006_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_006_10_0_Recent_partitions.nex","exp2_00250_0100_006_10_0_Recent_output_alignment"
"2347",7,100,250,10,0,"Recent","exp2_00250_0100_007_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_007_10_0_Recent_partitions.nex","exp2_00250_0100_007_10_0_Recent_output_alignment"
"2348",8,100,250,10,0,"Recent","exp2_00250_0100_008_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_008_10_0_Recent_partitions.nex","exp2_00250_0100_008_10_0_Recent_output_alignment"
"2349",9,100,250,10,0,"Recent","exp2_00250_0100_009_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_009_10_0_Recent_partitions.nex","exp2_00250_0100_009_10_0_Recent_output_alignment"
"2350",10,100,250,10,0,"Recent","exp2_00250_0100_010_10_0_Recent","JC",NA,250000,"DNA","exp2_00250_0100_010_10_0_Recent_partitions.nex","exp2_00250_0100_010_10_0_Recent_output_alignment"
"2351",1,5,250,100,0,"Recent","exp2_00250_0005_001_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_001_100_0_Recent_partitions.nex","exp2_00250_0005_001_100_0_Recent_output_alignment"
"2352",2,5,250,100,0,"Recent","exp2_00250_0005_002_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_002_100_0_Recent_partitions.nex","exp2_00250_0005_002_100_0_Recent_output_alignment"
"2353",3,5,250,100,0,"Recent","exp2_00250_0005_003_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_003_100_0_Recent_partitions.nex","exp2_00250_0005_003_100_0_Recent_output_alignment"
"2354",4,5,250,100,0,"Recent","exp2_00250_0005_004_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_004_100_0_Recent_partitions.nex","exp2_00250_0005_004_100_0_Recent_output_alignment"
"2355",5,5,250,100,0,"Recent","exp2_00250_0005_005_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_005_100_0_Recent_partitions.nex","exp2_00250_0005_005_100_0_Recent_output_alignment"
"2356",6,5,250,100,0,"Recent","exp2_00250_0005_006_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_006_100_0_Recent_partitions.nex","exp2_00250_0005_006_100_0_Recent_output_alignment"
"2357",7,5,250,100,0,"Recent","exp2_00250_0005_007_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_007_100_0_Recent_partitions.nex","exp2_00250_0005_007_100_0_Recent_output_alignment"
"2358",8,5,250,100,0,"Recent","exp2_00250_0005_008_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_008_100_0_Recent_partitions.nex","exp2_00250_0005_008_100_0_Recent_output_alignment"
"2359",9,5,250,100,0,"Recent","exp2_00250_0005_009_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_009_100_0_Recent_partitions.nex","exp2_00250_0005_009_100_0_Recent_output_alignment"
"2360",10,5,250,100,0,"Recent","exp2_00250_0005_010_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0005_010_100_0_Recent_partitions.nex","exp2_00250_0005_010_100_0_Recent_output_alignment"
"2361",1,10,250,100,0,"Recent","exp2_00250_0010_001_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_001_100_0_Recent_partitions.nex","exp2_00250_0010_001_100_0_Recent_output_alignment"
"2362",2,10,250,100,0,"Recent","exp2_00250_0010_002_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_002_100_0_Recent_partitions.nex","exp2_00250_0010_002_100_0_Recent_output_alignment"
"2363",3,10,250,100,0,"Recent","exp2_00250_0010_003_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_003_100_0_Recent_partitions.nex","exp2_00250_0010_003_100_0_Recent_output_alignment"
"2364",4,10,250,100,0,"Recent","exp2_00250_0010_004_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_004_100_0_Recent_partitions.nex","exp2_00250_0010_004_100_0_Recent_output_alignment"
"2365",5,10,250,100,0,"Recent","exp2_00250_0010_005_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_005_100_0_Recent_partitions.nex","exp2_00250_0010_005_100_0_Recent_output_alignment"
"2366",6,10,250,100,0,"Recent","exp2_00250_0010_006_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_006_100_0_Recent_partitions.nex","exp2_00250_0010_006_100_0_Recent_output_alignment"
"2367",7,10,250,100,0,"Recent","exp2_00250_0010_007_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_007_100_0_Recent_partitions.nex","exp2_00250_0010_007_100_0_Recent_output_alignment"
"2368",8,10,250,100,0,"Recent","exp2_00250_0010_008_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_008_100_0_Recent_partitions.nex","exp2_00250_0010_008_100_0_Recent_output_alignment"
"2369",9,10,250,100,0,"Recent","exp2_00250_0010_009_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_009_100_0_Recent_partitions.nex","exp2_00250_0010_009_100_0_Recent_output_alignment"
"2370",10,10,250,100,0,"Recent","exp2_00250_0010_010_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0010_010_100_0_Recent_partitions.nex","exp2_00250_0010_010_100_0_Recent_output_alignment"
"2371",1,20,250,100,0,"Recent","exp2_00250_0020_001_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_001_100_0_Recent_partitions.nex","exp2_00250_0020_001_100_0_Recent_output_alignment"
"2372",2,20,250,100,0,"Recent","exp2_00250_0020_002_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_002_100_0_Recent_partitions.nex","exp2_00250_0020_002_100_0_Recent_output_alignment"
"2373",3,20,250,100,0,"Recent","exp2_00250_0020_003_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_003_100_0_Recent_partitions.nex","exp2_00250_0020_003_100_0_Recent_output_alignment"
"2374",4,20,250,100,0,"Recent","exp2_00250_0020_004_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_004_100_0_Recent_partitions.nex","exp2_00250_0020_004_100_0_Recent_output_alignment"
"2375",5,20,250,100,0,"Recent","exp2_00250_0020_005_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_005_100_0_Recent_partitions.nex","exp2_00250_0020_005_100_0_Recent_output_alignment"
"2376",6,20,250,100,0,"Recent","exp2_00250_0020_006_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_006_100_0_Recent_partitions.nex","exp2_00250_0020_006_100_0_Recent_output_alignment"
"2377",7,20,250,100,0,"Recent","exp2_00250_0020_007_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_007_100_0_Recent_partitions.nex","exp2_00250_0020_007_100_0_Recent_output_alignment"
"2378",8,20,250,100,0,"Recent","exp2_00250_0020_008_100_0_Recent","JC",NA,250000,"DNA","exp2_00250_0020_008_100_0_Recent_partitions.nex","exp2_00250_0020_008_100_0_Recent_output_alignment"
