"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCFL_mean","sCFL_median","sCFL_min","sCFL_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
5506,"exp1_00050_0005_006_1",5,50,1,6,"JC",NA,10000,"DNA",100,25,0,125,0.8,39.5,39.5,35.5,43.5,"Treelike",0.486760184677265,0.001312,0.374340764219737,0.998225815012182,0.762422284064871,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0005_006_1/exp1_00050_0005_006_1_output_alignment.fa"
5507,"exp1_00050_0005_007_1",5,50,1,7,"JC",NA,10000,"DNA",99,26,0,125,0.792,36.45,36.45,35.2,37.7,"Non-treelike",0.43733727010695,0.0006222,0.376799088275238,0.99844678595707,0.663492187144981,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0005_007_1/exp1_00050_0005_007_1_output_alignment.fa"
5508,"exp1_00050_0005_008_1",5,50,1,8,"JC",NA,10000,"DNA",125,0,0,125,1,35.5,35.5,33.5,37.5,"Treelike",0.408124747101853,0.0012604,0.374507259851646,0.997467619477848,0.563995837669095,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0005_008_1/exp1_00050_0005_008_1_output_alignment.fa"
5509,"exp1_00050_0005_009_1",5,50,1,9,"JC",NA,10000,"DNA",77,48,0,125,0.616,34.05,34.05,34,34.1,"Treelike",0.496321116474594,0.0001476,0.376795077847078,0.998986801349367,0.617398036347614,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0005_009_1/exp1_00050_0005_009_1_output_alignment.fa"
5510,"exp1_00050_0005_010_1",5,50,1,10,"JC",NA,10000,"DNA",125,0,0,125,1,35.35,35.35,35.1,35.6,"Treelike",0.571640154521282,0.0010106,0.374443917346015,0.997536885676245,0.563501380693202,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0005_010_1/exp1_00050_0005_010_1_output_alignment.fa"
5511,"exp1_00050_0010_001_1",10,50,1,1,"JC",NA,10000,"DNA",207,25,18,250,0.828,35.06,34.3,33,40,"Treelike",0.505422307151745,0.0009829,0.315760518471066,0.993185478192452,0.641456703210337,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_001_1/exp1_00050_0010_001_1_output_alignment.fa"
5512,"exp1_00050_0010_002_1",10,50,1,2,"JC",NA,10000,"DNA",230,16,4,250,0.92,34.8,34.5,32.9,37.8,"Non-treelike",0.495301283896007,0.0011494,0.318039831339713,0.991253312739056,0.508549857344089,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_002_1/exp1_00050_0010_002_1_output_alignment.fa"
5513,"exp1_00050_0010_003_1",10,50,1,3,"JC",NA,10000,"DNA",224,11,15,250,0.896,34.91,34.7,34,36.3,"Treelike",0.49982978217776,0.0014557,0.319285909912854,0.991123699039228,0.456085657558549,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_003_1/exp1_00050_0010_003_1_output_alignment.fa"
5514,"exp1_00050_0010_004_1",10,50,1,4,"JC",NA,10000,"DNA",221,14,15,250,0.884,34.51,34.5,33.2,36.3,"Treelike",0.492227622101438,0.0008132,0.313721333834425,0.992181292722298,0.51443057474903,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_004_1/exp1_00050_0010_004_1_output_alignment.fa"
5515,"exp1_00050_0010_005_1",10,50,1,5,"JC",NA,10000,"DNA",219,24,7,250,0.876,34.91,34.6,33.7,36.4,"Treelike",0.524589276663557,0.0012088,0.316742419422169,0.989763512652751,0.513915109182607,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_005_1/exp1_00050_0010_005_1_output_alignment.fa"
5516,"exp1_00050_0010_006_1",10,50,1,6,"JC",NA,10000,"DNA",215,26,9,250,0.86,34.83,34.9,34,35.7,"Treelike",0.503200807229632,0.0006925,0.317832266235167,0.991795945054096,0.585511523074193,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_006_1/exp1_00050_0010_006_1_output_alignment.fa"
5517,"exp1_00050_0010_007_1",10,50,1,7,"JC",NA,10000,"DNA",204,39,7,250,0.816,34.6,34.8,32.8,36.3,"Treelike",0.527275467034018,0.0009757,0.317276039565217,0.991368259263613,0.550846103999917,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_007_1/exp1_00050_0010_007_1_output_alignment.fa"
5518,"exp1_00050_0010_008_1",10,50,1,8,"JC",NA,10000,"DNA",235,12,3,250,0.94,35.23,34.4,33.9,38.1,"Treelike",0.400543102579917,0.000553,0.318677853989071,0.991552454656051,0.471140558183542,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_008_1/exp1_00050_0010_008_1_output_alignment.fa"
5519,"exp1_00050_0010_009_1",10,50,1,9,"JC",NA,10000,"DNA",222,20,8,250,0.888,35.04,34.8,33.5,37,"Treelike",0.500761603332344,0.0008737,0.319647387023886,0.992059583111016,0.471301186703798,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_009_1/exp1_00050_0010_009_1_output_alignment.fa"
5520,"exp1_00050_0010_010_1",10,50,1,10,"JC",NA,10000,"DNA",216,31,3,250,0.864,35.09,35.7,32.9,36.8,"Treelike",0.50630387346432,0.0007447,0.315247341103762,0.991014696788684,0.631336456264665,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0010_010_1/exp1_00050_0010_010_1_output_alignment.fa"
5521,"exp1_00050_0020_001_1",20,50,1,1,"JC",NA,10000,"DNA",414,42,44,500,0.828,34.79,34.5,33,37.7,"Treelike",0.493155423016758,0.0007997,0.159574826187601,0.98230757528599,0.503800465584333,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_001_1/exp1_00050_0020_001_1_output_alignment.fa"
5522,"exp1_00050_0020_002_1",20,50,1,2,"JC",NA,10000,"DNA",435,37,28,500,0.87,35.31,35.1,32.4,38.9,"Treelike",0.496029816336737,0.000818,0.165959550418896,0.983415532699845,0.555634259735368,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_002_1/exp1_00050_0020_002_1_output_alignment.fa"
5523,"exp1_00050_0020_003_1",20,50,1,3,"JC",NA,10000,"DNA",421,51,28,500,0.842,35.16,35,32.9,39.8,"Treelike",0.494547503155115,0.0009507,0.16636035917833,0.98246554476621,0.548476851472297,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_003_1/exp1_00050_0020_003_1_output_alignment.fa"
5524,"exp1_00050_0020_004_1",20,50,1,4,"JC",NA,10000,"DNA",443,35,22,500,0.886,35.26,35.2,32.8,39.6,"Treelike",0.475276068667106,0.0009253,0.179449569344545,0.979373787855175,0.513133015508014,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_004_1/exp1_00050_0020_004_1_output_alignment.fa"
5525,"exp1_00050_0020_005_1",20,50,1,5,"JC",NA,10000,"DNA",409,41,50,500,0.818,34.84,34.6,32.3,36.9,"Treelike",0.495897991109327,0.00063825,0.161201557213429,0.982447382763375,0.516390353280432,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_005_1/exp1_00050_0020_005_1_output_alignment.fa"
5526,"exp1_00050_0020_006_1",20,50,1,6,"JC",NA,10000,"DNA",386,57,57,500,0.772,34.76,34.3,31.5,39.4,"Treelike",0.49279106872957,0.0005376,0.164744748112353,0.984341095413692,0.575482770225685,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_006_1/exp1_00050_0020_006_1_output_alignment.fa"
5527,"exp1_00050_0020_007_1",20,50,1,7,"JC",NA,10000,"DNA",443,46,11,500,0.886,35.5,35.4,32.6,38.4,"Treelike",0.485261155799396,0.0009677,0.194754388126461,0.978868597153433,0.551381011085782,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_007_1/exp1_00050_0020_007_1_output_alignment.fa"
5528,"exp1_00050_0020_008_1",20,50,1,8,"JC",NA,10000,"DNA",413,54,33,500,0.826,34.58,34.4,32.9,37.9,"Treelike",0.47550542595704,0.0007196,0.165290022473042,0.983246640220421,0.521633865986734,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_008_1/exp1_00050_0020_008_1_output_alignment.fa"
5529,"exp1_00050_0020_009_1",20,50,1,9,"JC",NA,10000,"DNA",446,26,28,500,0.892,35.19,34.6,33.1,40.5,"Treelike",0.504082471971712,0.00098215,0.170645843273792,0.981696735278934,0.511785790052737,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_009_1/exp1_00050_0020_009_1_output_alignment.fa"
5530,"exp1_00050_0020_010_1",20,50,1,10,"JC",NA,10000,"DNA",437,36,27,500,0.874,35.06,34.6,32.4,39.1,"Treelike",0.487633017335064,0.00081525,0.167399682523685,0.982611515764185,0.517749235865085,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0020_010_1/exp1_00050_0020_010_1_output_alignment.fa"
5531,"exp1_00050_0050_001_1",50,50,1,1,"JC",NA,10000,"DNA",1030,94,126,1250,0.824,35.47,35.2,31.8,41.6,"Treelike",0.493852364485124,0.00071702,0.0333986715,0.971192447110521,0.528210624465008,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_001_1/exp1_00050_0050_001_1_output_alignment.fa"
5532,"exp1_00050_0050_002_1",50,50,1,2,"JC",NA,10000,"DNA",988,126,136,1250,0.7904,35.66,35.1,31.4,44.5,"Treelike",0.491201414994314,0.0006462,0.0377733562,0.963380420707679,0.520609335774838,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_002_1/exp1_00050_0050_002_1_output_alignment.fa"
5533,"exp1_00050_0050_003_1",50,50,1,3,"JC",NA,10000,"DNA",951,76,223,1250,0.7608,35.16,34.6,29.9,40.9,"Treelike",0.49722701738108,0.00053096,0.0243780481,0.972755705446669,0.521094132086441,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_003_1/exp1_00050_0050_003_1_output_alignment.fa"
5534,"exp1_00050_0050_004_1",50,50,1,4,"JC",NA,10000,"DNA",948,93,209,1250,0.7584,35.21,35,30.7,44.6,"Treelike",0.497995071718262,0.00050364,0.025896518,0.970148684091533,0.53894188063816,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_004_1/exp1_00050_0050_004_1_output_alignment.fa"
5535,"exp1_00050_0050_005_1",50,50,1,5,"JC",NA,10000,"DNA",906,118,226,1250,0.7248,34.95,35,31,42.1,"Treelike",0.496942348575776,0.0005295,0.0251949511951195,0.971036706474408,0.488310148669748,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_005_1/exp1_00050_0050_005_1_output_alignment.fa"
5536,"exp1_00050_0050_006_1",50,50,1,6,"JC",NA,10000,"DNA",918,116,216,1250,0.7344,35.07,34.7,31.4,40.1,"Treelike",0.500673694252139,0.00055324,0.0287000851085108,0.968008260925661,0.526642209182496,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_006_1/exp1_00050_0050_006_1_output_alignment.fa"
5537,"exp1_00050_0050_007_1",50,50,1,7,"JC",NA,10000,"DNA",918,84,248,1250,0.7344,35.11,34.8,32.1,42.7,"Treelike",0.502761600109003,0.00052394,0.0223568864886489,0.972857514389532,0.546438928607469,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_007_1/exp1_00050_0050_007_1_output_alignment.fa"
5538,"exp1_00050_0050_008_1",50,50,1,8,"JC",NA,10000,"DNA",918,87,245,1250,0.7344,35.35,35.1,30.7,43.1,"Treelike",0.499380721258747,0.00051718,0.0238746754,0.973393887499815,0.558071473481698,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_008_1/exp1_00050_0050_008_1_output_alignment.fa"
5539,"exp1_00050_0050_009_1",50,50,1,9,"JC",NA,10000,"DNA",921,100,229,1250,0.7368,35.01,34.3,30,43.5,"Treelike",0.499107967770888,0.00055684,0.0215004752,0.973512662149443,0.5537630236804,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_009_1/exp1_00050_0050_009_1_output_alignment.fa"
5540,"exp1_00050_0050_010_1",50,50,1,10,"JC",NA,10000,"DNA",933,77,240,1250,0.7464,35.17,34.7,31.1,41.2,"Treelike",0.497762502907371,0.00052436,0.0224745883588359,0.972400047118013,0.573555485973117,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0050_010_1/exp1_00050_0050_010_1_output_alignment.fa"
5541,"exp1_00050_0100_001_1",100,50,1,1,"JC",NA,10000,"DNA",1739,177,584,2500,0.6956,35.5,34.8,29.4,49.4,"Treelike",0.497572580268834,0.00045437,0.0022111374,0.964675359967434,0.538794733277043,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_001_1/exp1_00050_0100_001_1_output_alignment.fa"
5542,"exp1_00050_0100_002_1",100,50,1,2,"JC",NA,10000,"DNA",1643,167,690,2500,0.6572,35.18,35,30.5,44.1,"Treelike",0.500142970523628,0.00039352,0.0018413931,0.963657579980515,0.506911375234441,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_002_1/exp1_00050_0100_002_1_output_alignment.fa"
5543,"exp1_00050_0100_003_1",100,50,1,3,"JC",NA,10000,"DNA",1781,195,524,2500,0.7124,35.46,35.1,30.1,44.8,"Treelike",0.498451286059681,0.00044598,0.0035129737,0.95221810844088,0.558213425285459,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_003_1/exp1_00050_0100_003_1_output_alignment.fa"
5544,"exp1_00050_0100_004_1",100,50,1,4,"JC",NA,10000,"DNA",1704,189,607,2500,0.6816,35.3,34.8,28.9,43.1,"Treelike",0.498065663651113,0.00044382,0.0028066248,0.959679674159722,0.534101886429925,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_004_1/exp1_00050_0100_004_1_output_alignment.fa"
5545,"exp1_00050_0100_005_1",100,50,1,5,"JC",NA,10000,"DNA",1636,191,673,2500,0.6544,35.27,34.8,30.6,42.1,"Treelike",0.499742574139469,0.00042309,0.0016723901,0.967917474018799,0.528060784012907,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_005_1/exp1_00050_0100_005_1_output_alignment.fa"
5546,"exp1_00050_0100_006_1",100,50,1,6,"JC",NA,10000,"DNA",1908,174,418,2500,0.7632,35.66,35.3,31.1,45.3,"Treelike",0.494443918440166,0.00050679,0.0053462378,0.950866054934235,0.518541127785346,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_006_1/exp1_00050_0100_006_1_output_alignment.fa"
5547,"exp1_00050_0100_007_1",100,50,1,7,"JC",NA,10000,"DNA",1715,192,593,2500,0.686,35.33,34.2,29.8,51.1,"Treelike",0.497875654794411,0.00044435,0.0023986853,0.964239625903637,0.5163170722779,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_007_1/exp1_00050_0100_007_1_output_alignment.fa"
5548,"exp1_00050_0100_008_1",100,50,1,8,"JC",NA,10000,"DNA",1697,186,617,2500,0.6788,35.27,34.5,30.1,46.8,"Treelike",0.499751783196516,0.00040889,0.0017836884,0.962999810019605,0.540234678159576,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_008_1/exp1_00050_0100_008_1_output_alignment.fa"
5549,"exp1_00050_0100_009_1",100,50,1,9,"JC",NA,10000,"DNA",1715,180,605,2500,0.686,35.46,34.6,29.6,47.7,"Treelike",0.499791466653574,0.00043314,0.0021054286,0.965819281707373,0.60363740852825,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_009_1/exp1_00050_0100_009_1_output_alignment.fa"
5550,"exp1_00050_0100_010_1",100,50,1,10,"JC",NA,10000,"DNA",1752,208,540,2500,0.7008,35.6,35.1,30.6,48,"Treelike",0.498790594908079,0.00045254,0.0030870295,0.96078275328134,0.543128885432301,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00050_0100_010_1/exp1_00050_0100_010_1_output_alignment.fa"
5551,"exp1_00080_0005_001_1",5,80,1,1,"JC",NA,10000,"DNA",125,0,0,125,1,36.5,36.5,35.8,37.2,"Treelike",0.400878360743337,0.0004152,0.375612524752475,0.998647810056348,0.648201709924286,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_001_1/exp1_00080_0005_001_1_output_alignment.fa"
5552,"exp1_00080_0005_002_1",5,80,1,2,"JC",NA,10000,"DNA",125,0,0,125,1,36.25,36.25,35.5,37,"Treelike",0.345608703748351,0.0003864,0.375699845785877,0.998640107689418,0.675174125711471,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_002_1/exp1_00080_0005_002_1_output_alignment.fa"
5553,"exp1_00080_0005_003_1",5,80,1,3,"JC",NA,10000,"DNA",125,0,0,125,1,35.35,35.35,34,36.7,"Treelike",0.461124050375567,0.0006446,0.377021858182672,0.998570304592215,0.665432962113024,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_003_1/exp1_00080_0005_003_1_output_alignment.fa"
5554,"exp1_00080_0005_004_1",5,80,1,4,"JC",NA,10000,"DNA",125,0,0,125,1,35.3,35.3,34.6,36,"Treelike",0.541412435508015,0.0009426,0.374392421833852,0.998025654410235,0.418592206677668,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_004_1/exp1_00080_0005_004_1_output_alignment.fa"
5555,"exp1_00080_0005_005_1",5,80,1,5,"JC",NA,10000,"DNA",99,26,0,125,0.792,35.8,35.8,35.4,36.2,"Non-treelike",0.53842820148261,0.0009876,0.377730277979157,0.998072859624558,0.486961954244294,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_005_1/exp1_00080_0005_005_1_output_alignment.fa"
5556,"exp1_00080_0005_006_1",5,80,1,6,"JC",NA,10000,"DNA",77,27,21,125,0.616,33.4,33.4,33.1,33.7,"Treelike",0.637415649842081,0.0002502,0.378532488625812,0.999003372879935,0.67112975536146,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_006_1/exp1_00080_0005_006_1_output_alignment.fa"
5557,"exp1_00080_0005_007_1",5,80,1,7,"JC",NA,10000,"DNA",125,0,0,125,1,37.75,37.75,35.8,39.7,"Non-treelike",0.286792705239066,0.0010244,0.37978680792752,0.998178760951056,0.671575011096317,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_007_1/exp1_00080_0005_007_1_output_alignment.fa"
5558,"exp1_00080_0005_008_1",5,80,1,8,"JC",NA,10000,"DNA",125,0,0,125,1,33.7,33.7,33.4,34,"Treelike",0.493271353261459,0.0003296,0.373049778568151,0.997928036521173,0.544138801661353,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_008_1/exp1_00080_0005_008_1_output_alignment.fa"
5559,"exp1_00080_0005_009_1",5,80,1,9,"JC",NA,10000,"DNA",125,0,0,125,1,37.65,37.65,34.9,40.4,"Treelike",0.151143340305479,6.48e-05,0.371864558073654,0.998766593485241,0.888169954919916,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_009_1/exp1_00080_0005_009_1_output_alignment.fa"
5560,"exp1_00080_0005_010_1",5,80,1,10,"JC",NA,10000,"DNA",125,0,0,125,1,36.25,36.25,34.7,37.8,"Treelike",0.356245518849616,0.0006338,0.375895373290053,0.998280667323158,0.691737288135593,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0005_010_1/exp1_00080_0005_010_1_output_alignment.fa"
5561,"exp1_00080_0010_001_1",10,80,1,1,"JC",NA,10000,"DNA",220,23,7,250,0.88,34.43,34.5,33.2,36.2,"Treelike",0.485026570171953,0.0006143,0.318403148107873,0.991775831689564,0.481597198178889,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_001_1/exp1_00080_0010_001_1_output_alignment.fa"
5562,"exp1_00080_0010_002_1",10,80,1,2,"JC",NA,10000,"DNA",219,18,13,250,0.876,34.69,35,32.9,36.2,"Treelike",0.473992179253108,0.0005266,0.318105372460009,0.992639032236037,0.560217306455834,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_002_1/exp1_00080_0010_002_1_output_alignment.fa"
5563,"exp1_00080_0010_003_1",10,80,1,3,"JC",NA,10000,"DNA",201,38,11,250,0.804,34.99,35.1,33.5,36.6,"Treelike",0.482523367238773,0.0005302,0.321556510193017,0.993386454352722,0.535891152190711,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_003_1/exp1_00080_0010_003_1_output_alignment.fa"
5564,"exp1_00080_0010_004_1",10,80,1,4,"JC",NA,10000,"DNA",188,42,20,250,0.752,34.2,34.5,33.1,35.2,"Treelike",0.516709527396609,0.0003555,0.317134437891553,0.993445114287675,0.484220643866934,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_004_1/exp1_00080_0010_004_1_output_alignment.fa"
5565,"exp1_00080_0010_005_1",10,80,1,5,"JC",NA,10000,"DNA",214,31,5,250,0.856,34.8,34.7,32.8,36.2,"Treelike",0.510206394253996,0.0006429,0.316123204870591,0.990614019571846,0.480788507491817,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_005_1/exp1_00080_0010_005_1_output_alignment.fa"
5566,"exp1_00080_0010_006_1",10,80,1,6,"JC",NA,10000,"DNA",203,41,6,250,0.812,34.09,34.4,33.1,34.5,"Treelike",0.496853904499838,0.0005582,0.315619916246989,0.990782986656505,0.470714760166654,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_006_1/exp1_00080_0010_006_1_output_alignment.fa"
5567,"exp1_00080_0010_007_1",10,80,1,7,"JC",NA,10000,"DNA",224,18,8,250,0.896,34.63,34.1,33.5,36.5,"Treelike",0.442015678458511,0.0004934,0.318987255589654,0.991440497517178,0.527949885153095,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_007_1/exp1_00080_0010_007_1_output_alignment.fa"
5568,"exp1_00080_0010_008_1",10,80,1,8,"JC",NA,10000,"DNA",215,30,5,250,0.86,34.99,35.2,33.6,35.8,"Treelike",0.487921185942605,0.0007015,0.318091129755138,0.99142149970241,0.556883200556356,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_008_1/exp1_00080_0010_008_1_output_alignment.fa"
5569,"exp1_00080_0010_009_1",10,80,1,9,"JC",NA,10000,"DNA",211,29,10,250,0.844,34.73,34.7,33.2,36.5,"Treelike",0.453388438298116,0.0004241,0.311998637189189,0.991788153085797,0.57609898666307,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_009_1/exp1_00080_0010_009_1_output_alignment.fa"
5570,"exp1_00080_0010_010_1",10,80,1,10,"JC",NA,10000,"DNA",205,30,15,250,0.82,34.74,34.8,33.2,36,"Treelike",0.540969283223662,0.0008223,0.316231267134377,0.991660580225866,0.57497575012565,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0010_010_1/exp1_00080_0010_010_1_output_alignment.fa"
5571,"exp1_00080_0020_001_1",20,80,1,1,"JC",NA,10000,"DNA",389,47,64,500,0.778,34.56,34.4,31.7,37.3,"Treelike",0.494815663608573,5e-04,0.154425845991136,0.984156040096577,0.489231553687535,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_001_1/exp1_00080_0020_001_1_output_alignment.fa"
5572,"exp1_00080_0020_002_1",20,80,1,2,"JC",NA,10000,"DNA",401,48,51,500,0.802,34.58,34.1,31.8,38.7,"Treelike",0.486346019186892,0.00050155,0.165336534354221,0.982746896332103,0.629107673372277,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_002_1/exp1_00080_0020_002_1_output_alignment.fa"
5573,"exp1_00080_0020_003_1",20,80,1,3,"JC",NA,10000,"DNA",426,50,24,500,0.852,34.7,34.6,31.6,37.4,"Treelike",0.496097598104337,0.0006274,0.172443086627672,0.982490548430681,0.476201201384065,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_003_1/exp1_00080_0020_003_1_output_alignment.fa"
5574,"exp1_00080_0020_004_1",20,80,1,4,"JC",NA,10000,"DNA",409,41,50,500,0.818,34.8,34.4,32.1,37.5,"Treelike",0.507735011390525,0.00058845,0.159978555477174,0.984034364046797,0.622003325631957,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_004_1/exp1_00080_0020_004_1_output_alignment.fa"
5575,"exp1_00080_0020_005_1",20,80,1,5,"JC",NA,10000,"DNA",372,38,90,500,0.744,34.59,34.3,32.4,36.6,"Treelike",0.494828932444165,0.00046575,0.145432720832077,0.985770391586725,0.604515276539419,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_005_1/exp1_00080_0020_005_1_output_alignment.fa"
5576,"exp1_00080_0020_006_1",20,80,1,6,"JC",NA,10000,"DNA",394,54,52,500,0.788,34.51,34.6,32.1,37.6,"Treelike",0.49249419767341,0.0005491,0.164568180919726,0.983060620370829,0.481193904902403,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_006_1/exp1_00080_0020_006_1_output_alignment.fa"
5577,"exp1_00080_0020_007_1",20,80,1,7,"JC",NA,10000,"DNA",415,45,40,500,0.83,34.5,34.3,32.4,36.8,"Treelike",0.49058044038028,0.0005395,0.164066718819263,0.981913831236634,0.41679648045688,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_007_1/exp1_00080_0020_007_1_output_alignment.fa"
5578,"exp1_00080_0020_008_1",20,80,1,8,"JC",NA,10000,"DNA",383,60,57,500,0.766,34.22,34.6,31.8,36.2,"Treelike",0.510448619825642,0.00055045,0.15419058283072,0.98550921920608,0.50898417421571,"/data/caitlin/treelikeness_metrics/exp_1/exp1_00080_0020_008_1/exp1_00080_0020_008_1_output_alignment.fa"
