"row_id","uid","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
3851,"exp2_00250_0100_001_1_0.5_Recent",100,250,1,0.5,"Recent",1,"JC",NA,250000,"DNA","2495","5","0","2500","0.998",36.13,36.01,30.84,54.89,"Non-treelike",0.26887867821018,0.00072024,"no_TIGER_run",0.916580215160719,0.59886778281046,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_1_0.5_Recent/exp2_00250_0100_001_1_0.5_Recent_output_alignment.fa"
3852,"exp2_00250_0100_002_1_0.5_Recent",100,250,1,0.5,"Recent",2,"JC",NA,250000,"DNA","2481","17","2","2500","0.9924",36.32,34.59,22.3,62.34,"Non-treelike",0.111748656219876,0.00029905,"no_TIGER_run",0.824645547408188,0.685239291987128,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_1_0.5_Recent/exp2_00250_0100_002_1_0.5_Recent_output_alignment.fa"
3853,"exp2_00250_0100_003_1_0.5_Recent",100,250,1,0.5,"Recent",3,"JC",NA,250000,"DNA","2490","10","0","2500","0.996",36.51,35.17,32.1,59.84,"Non-treelike",0.0802150519134447,8.337e-05,"no_TIGER_run",0.98199432054237,0.735857111616687,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_1_0.5_Recent/exp2_00250_0100_003_1_0.5_Recent_output_alignment.fa"
3854,"exp2_00250_0100_004_1_0.5_Recent",100,250,1,0.5,"Recent",4,"JC",NA,250000,"DNA","2493","6","1","2500","0.9972",36.96,35.76,30.77,62.3,"Non-treelike",0.119714695071914,0.00024,"no_TIGER_run",0.968931907357195,0.711323248398389,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_1_0.5_Recent/exp2_00250_0100_004_1_0.5_Recent_output_alignment.fa"
3855,"exp2_00250_0100_005_1_0.5_Recent",100,250,1,0.5,"Recent",5,"JC",NA,250000,"DNA","2436","54","10","2500","0.9744",37.45,35.89,31.95,59.7,"Non-treelike",0.104568779293192,6.943e-05,"no_TIGER_run",0.980679756220751,0.755229672064065,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_1_0.5_Recent/exp2_00250_0100_005_1_0.5_Recent_output_alignment.fa"
3856,"exp2_00250_0100_006_1_0.5_Recent",100,250,1,0.5,"Recent",6,"JC",NA,250000,"DNA","2475","24","1","2500","0.99",35.79,35.04,32.46,80.92,"Treelike",0.259248618034916,0.00062312,"no_TIGER_run",0.950571653862089,0.660826368091035,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_1_0.5_Recent/exp2_00250_0100_006_1_0.5_Recent_output_alignment.fa"
3857,"exp2_00250_0100_007_1_0.5_Recent",100,250,1,0.5,"Recent",7,"JC",NA,250000,"DNA","2471","29","0","2500","0.9884",36.55,35.4,25.84,57.85,"Non-treelike",0.160169485803014,0.00031142,"no_TIGER_run",0.938946212243786,0.642931525334614,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_1_0.5_Recent/exp2_00250_0100_007_1_0.5_Recent_output_alignment.fa"
3858,"exp2_00250_0100_008_1_0.5_Recent",100,250,1,0.5,"Recent",8,"JC",NA,250000,"DNA","2415","47","38","2500","0.966",38.17,36.07,31.47,64.22,"Non-treelike",0.143798628849082,7.637e-05,"no_TIGER_run",0.983204399141226,0.754024197127497,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_1_0.5_Recent/exp2_00250_0100_008_1_0.5_Recent_output_alignment.fa"
3859,"exp2_00250_0100_009_1_0.5_Recent",100,250,1,0.5,"Recent",9,"JC",NA,250000,"DNA","2415","16","69","2500","0.966",37.73,35.76,32.55,61.1,"Non-treelike",0.102701002950989,4.251e-05,"no_TIGER_run",0.986660700146054,0.779563007583919,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_1_0.5_Recent/exp2_00250_0100_009_1_0.5_Recent_output_alignment.fa"
3860,"exp2_00250_0100_010_1_0.5_Recent",100,250,1,0.5,"Recent",10,"JC",NA,250000,"DNA","2489","9","2","2500","0.9956",37.23,35.71,31.69,65.88,"Non-treelike",0.104524569146258,0.00019806,"no_TIGER_run",0.966482213327701,0.724926420202627,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_1_0.5_Recent/exp2_00250_0100_010_1_0.5_Recent_output_alignment.fa"
3861,"exp2_00250_0005_001_10_0.5_Recent",5,250,10,0.5,"Recent",1,"JC",NA,250000,"DNA","43","10","72","125","0.344",31.07,31.07,29.84,32.3,"Non-treelike",0.486420421305193,0.004777,"no_TIGER_run",0.905915630156701,0.615193768631599,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_10_0.5_Recent/exp2_00250_0005_001_10_0.5_Recent_output_alignment.fa"
3862,"exp2_00250_0005_002_10_0.5_Recent",5,250,10,0.5,"Recent",2,"JC",NA,250000,"DNA","90","0","35","125","0.72",40.26,40.26,38.56,41.96,"Non-treelike",0.375016494654617,0.0124392,"no_TIGER_run",0.774403670462598,0.54390860522801,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_10_0.5_Recent/exp2_00250_0005_002_10_0.5_Recent_output_alignment.fa"
3863,"exp2_00250_0005_003_10_0.5_Recent",5,250,10,0.5,"Recent",3,"JC",NA,250000,"DNA","89","9","27","125","0.712",47.52,47.52,32.45,62.59,"Treelike",0.423720110458534,2.58e-05,"no_TIGER_run",0.861860883081133,0.975070922471802,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_10_0.5_Recent/exp2_00250_0005_003_10_0.5_Recent_output_alignment.fa"
3864,"exp2_00250_0005_004_10_0.5_Recent",5,250,10,0.5,"Recent",4,"JC",NA,250000,"DNA","86","24","15","125","0.688",34.94,34.94,33.91,35.96,"Non-treelike",0.34101818014584,3.94e-05,"no_TIGER_run",0.972266983817083,0.800778848124616,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_10_0.5_Recent/exp2_00250_0005_004_10_0.5_Recent_output_alignment.fa"
3865,"exp2_00250_0005_005_10_0.5_Recent",5,250,10,0.5,"Recent",5,"JC",NA,250000,"DNA","0","0","125","125","0",36.42,36.42,27.63,45.22,"Non-treelike",0.519782158525519,0.0008714,"no_TIGER_run",0.945743477192654,0.82592288380865,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_10_0.5_Recent/exp2_00250_0005_005_10_0.5_Recent_output_alignment.fa"
3866,"exp2_00250_0005_006_10_0.5_Recent",5,250,10,0.5,"Recent",6,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",38.27,38.27,36.17,40.37,"Non-treelike",0.532591365606979,0.0016182,"no_TIGER_run",0.891182803261714,0.629335839252646,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_10_0.5_Recent/exp2_00250_0005_006_10_0.5_Recent_output_alignment.fa"
3867,"exp2_00250_0005_007_10_0.5_Recent",5,250,10,0.5,"Recent",7,"JC",NA,250000,"DNA","42","25","58","125","0.336",34.37,34.37,33.57,35.17,"Treelike",0.44173103431477,7e-06,"no_TIGER_run",0.603432679517385,0.843450340666722,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_10_0.5_Recent/exp2_00250_0005_007_10_0.5_Recent_output_alignment.fa"
3868,"exp2_00250_0005_008_10_0.5_Recent",5,250,10,0.5,"Recent",8,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",36.56,36.56,34.35,38.78,"Non-treelike",0.435930349005894,0.0003706,"no_TIGER_run",0.233328970173251,0.707665403672399,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_10_0.5_Recent/exp2_00250_0005_008_10_0.5_Recent_output_alignment.fa"
3869,"exp2_00250_0005_009_10_0.5_Recent",5,250,10,0.5,"Recent",9,"JC",NA,250000,"DNA","10","32","83","125","0.08",35.75,35.75,30.44,41.06,"Non-treelike",0.408274699205992,0.0079254,"no_TIGER_run",0.859358081998258,0.529405144228401,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_10_0.5_Recent/exp2_00250_0005_009_10_0.5_Recent_output_alignment.fa"
3870,"exp2_00250_0005_010_10_0.5_Recent",5,250,10,0.5,"Recent",10,"JC",NA,250000,"DNA","104","10","11","125","0.832",36.82,36.82,32.5,41.14,"Non-treelike",0.547214007043515,0.0004596,"no_TIGER_run",0.897705557102846,0.747656173908042,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_10_0.5_Recent/exp2_00250_0005_010_10_0.5_Recent_output_alignment.fa"
3871,"exp2_00250_0010_001_10_0.5_Recent",10,250,10,0.5,"Recent",1,"JC",NA,250000,"DNA","91","37","122","250","0.364",36.15,33.8,33.11,42.98,"Non-treelike",0.430141042767716,0.0013336,"no_TIGER_run",0.505846619848378,0.629218687546659,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_10_0.5_Recent/exp2_00250_0010_001_10_0.5_Recent_output_alignment.fa"
3872,"exp2_00250_0010_002_10_0.5_Recent",10,250,10,0.5,"Recent",2,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",40.55,35.93,34.12,56.25,"Non-treelike",0.411255483692543,7.4e-05,"no_TIGER_run",0.70417279308226,0.918173806601924,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_10_0.5_Recent/exp2_00250_0010_002_10_0.5_Recent_output_alignment.fa"
3873,"exp2_00250_0010_003_10_0.5_Recent",10,250,10,0.5,"Recent",3,"JC",NA,250000,"DNA","163","40","47","250","0.652",35.11,35.84,28.38,40.8,"Treelike",0.395812497722479,3.3e-06,"no_TIGER_run",0.942894586532759,0.960476728408464,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_10_0.5_Recent/exp2_00250_0010_003_10_0.5_Recent_output_alignment.fa"
3874,"exp2_00250_0010_004_10_0.5_Recent",10,250,10,0.5,"Recent",4,"JC",NA,250000,"DNA","68","46","136","250","0.272",35.19,33.81,26.49,45.43,"Non-treelike",0.434114172061198,2.29e-05,"no_TIGER_run",0.951218694543664,0.91336377029611,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_10_0.5_Recent/exp2_00250_0010_004_10_0.5_Recent_output_alignment.fa"
3875,"exp2_00250_0010_005_10_0.5_Recent",10,250,10,0.5,"Recent",5,"JC",NA,250000,"DNA","90","20","140","250","0.36",40.51,45.19,22.68,63.76,"Non-treelike",0.451622073075575,7.67e-05,"no_TIGER_run",0.936226355170506,0.925899082163844,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_10_0.5_Recent/exp2_00250_0010_005_10_0.5_Recent_output_alignment.fa"
3876,"exp2_00250_0010_006_10_0.5_Recent",10,250,10,0.5,"Recent",6,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",39.59,37.1,33.65,51.66,"Non-treelike",0.357308815975521,0.0013485,"no_TIGER_run",-0.311418952070879,0.742782688911075,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_10_0.5_Recent/exp2_00250_0010_006_10_0.5_Recent_output_alignment.fa"
3877,"exp2_00250_0010_007_10_0.5_Recent",10,250,10,0.5,"Recent",7,"JC",NA,250000,"DNA","142","33","75","250","0.568",38.17,33.39,28.44,49.99,"Non-treelike",0.372613727246617,2.05e-05,"no_TIGER_run",0.935305315365753,0.937707225868078,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_10_0.5_Recent/exp2_00250_0010_007_10_0.5_Recent_output_alignment.fa"
3878,"exp2_00250_0010_008_10_0.5_Recent",10,250,10,0.5,"Recent",8,"JC",NA,250000,"DNA","90","48","112","250","0.36",36.79,34.45,30.08,54.66,"Non-treelike",0.398198503054191,2.5e-05,"no_TIGER_run",0.621433561310831,0.944552333910453,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_10_0.5_Recent/exp2_00250_0010_008_10_0.5_Recent_output_alignment.fa"
3879,"exp2_00250_0010_009_10_0.5_Recent",10,250,10,0.5,"Recent",9,"JC",NA,250000,"DNA","61","55","134","250","0.244",33.2,33.39,28.55,35.54,"Non-treelike",0.467070415463114,0.0002199,"no_TIGER_run",0.865021225232124,0.663288419734282,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_10_0.5_Recent/exp2_00250_0010_009_10_0.5_Recent_output_alignment.fa"
3880,"exp2_00250_0010_010_10_0.5_Recent",10,250,10,0.5,"Recent",10,"JC",NA,250000,"DNA","142","40","68","250","0.568",41.82,39.45,32.26,53.15,"Non-treelike",0.392074693860413,0.0001738,"no_TIGER_run",0.942711724630343,0.890964578496683,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_10_0.5_Recent/exp2_00250_0010_010_10_0.5_Recent_output_alignment.fa"
3881,"exp2_00250_0020_001_10_0.5_Recent",20,250,10,0.5,"Recent",1,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",39.08,34.53,31.63,64.08,"Non-treelike",0.42211146414603,0.00023155,"no_TIGER_run",-1.33485096732169,0.84765863495855,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_10_0.5_Recent/exp2_00250_0020_001_10_0.5_Recent_output_alignment.fa"
3882,"exp2_00250_0020_002_10_0.5_Recent",20,250,10,0.5,"Recent",2,"JC",NA,250000,"DNA","414","60","26","500","0.828",42.61,42.18,24.35,67.17,"Non-treelike",0.179446465217425,0.00011605,"no_TIGER_run",0.97810470471835,0.909639938995952,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_10_0.5_Recent/exp2_00250_0020_002_10_0.5_Recent_output_alignment.fa"
3883,"exp2_00250_0020_003_10_0.5_Recent",20,250,10,0.5,"Recent",3,"JC",NA,250000,"DNA","197","73","230","500","0.394",39.95,36.99,18.79,61.36,"Non-treelike",0.356663116651963,0.0006604,"no_TIGER_run",0.898673272686695,0.874347115110795,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_10_0.5_Recent/exp2_00250_0020_003_10_0.5_Recent_output_alignment.fa"
3884,"exp2_00250_0020_004_10_0.5_Recent",20,250,10,0.5,"Recent",4,"JC",NA,250000,"DNA","288","68","144","500","0.576",40.97,40.83,21.83,64.76,"Non-treelike",0.346667172153122,0.00027745,"no_TIGER_run",0.865901887110127,0.863087924274465,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_10_0.5_Recent/exp2_00250_0020_004_10_0.5_Recent_output_alignment.fa"
3885,"exp2_00250_0020_005_10_0.5_Recent",20,250,10,0.5,"Recent",5,"JC",NA,250000,"DNA","126","115","259","500","0.252",36.91,33.22,25.69,64.19,"Non-treelike",0.437036244545797,0.0003112,"no_TIGER_run",0.41926917247451,0.835449959608304,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_10_0.5_Recent/exp2_00250_0020_005_10_0.5_Recent_output_alignment.fa"
3886,"exp2_00250_0020_006_10_0.5_Recent",20,250,10,0.5,"Recent",6,"JC",NA,250000,"DNA","91","75","334","500","0.182",35.68,34.09,21.15,48.87,"Treelike",0.452039504262444,4.1e-06,"no_TIGER_run",0.382822451815084,0.977440263655256,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_10_0.5_Recent/exp2_00250_0020_006_10_0.5_Recent_output_alignment.fa"
3887,"exp2_00250_0020_007_10_0.5_Recent",20,250,10,0.5,"Recent",7,"JC",NA,250000,"DNA","131","63","306","500","0.262",36.01,34.6,22.86,59.77,"Non-treelike",0.424765745347114,0.00019335,"no_TIGER_run",0.381864451660383,0.812878415979866,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_10_0.5_Recent/exp2_00250_0020_007_10_0.5_Recent_output_alignment.fa"
3888,"exp2_00250_0020_008_10_0.5_Recent",20,250,10,0.5,"Recent",8,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",38.6,37.55,31.8,54.15,"Non-treelike",0.344897427610275,0.0004707,"no_TIGER_run",0.16724400351945,0.766188571152716,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_10_0.5_Recent/exp2_00250_0020_008_10_0.5_Recent_output_alignment.fa"
3889,"exp2_00250_0020_009_10_0.5_Recent",20,250,10,0.5,"Recent",9,"JC",NA,250000,"DNA","154","73","273","500","0.308",35.5,33.7,25.77,56.18,"Non-treelike",0.454922325729628,3.3e-05,"no_TIGER_run",0.676852172524894,0.886571286269569,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_10_0.5_Recent/exp2_00250_0020_009_10_0.5_Recent_output_alignment.fa"
3890,"exp2_00250_0020_010_10_0.5_Recent",20,250,10,0.5,"Recent",10,"JC",NA,250000,"DNA","346","66","88","500","0.692",41.2,40.32,22.28,62.01,"Non-treelike",0.280296304042546,0.00027715,"no_TIGER_run",0.929357532304872,0.831933390794928,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_10_0.5_Recent/exp2_00250_0020_010_10_0.5_Recent_output_alignment.fa"
3891,"exp2_00250_0050_001_10_0.5_Recent",50,250,10,0.5,"Recent",1,"JC",NA,250000,"DNA","245","134","871","1250","0.196",36.98,34.46,18.9,61.53,"Non-treelike",0.428292119220267,5.594e-05,"no_TIGER_run",0.177995271285128,0.910290089171402,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_10_0.5_Recent/exp2_00250_0050_001_10_0.5_Recent_output_alignment.fa"
3892,"exp2_00250_0050_002_10_0.5_Recent",50,250,10,0.5,"Recent",2,"JC",NA,250000,"DNA","507","199","544","1250","0.4056",40.46,37.76,21.99,65.14,"Non-treelike",0.414133525157913,5.468e-05,"no_TIGER_run",0.864894072763017,0.891027254994134,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_10_0.5_Recent/exp2_00250_0050_002_10_0.5_Recent_output_alignment.fa"
3893,"exp2_00250_0050_003_10_0.5_Recent",50,250,10,0.5,"Recent",3,"JC",NA,250000,"DNA","285","118","847","1250","0.228",38.12,35.98,22.53,65.21,"Non-treelike",0.402745199887813,4.55e-05,"no_TIGER_run",0.189347340771681,0.906757177288667,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_10_0.5_Recent/exp2_00250_0050_003_10_0.5_Recent_output_alignment.fa"
3894,"exp2_00250_0050_004_10_0.5_Recent",50,250,10,0.5,"Recent",4,"JC",NA,250000,"DNA","330","190","730","1250","0.264",41.38,40.3,19.36,59.8,"Non-treelike",0.424061917191412,1.066e-05,"no_TIGER_run",0.423808952508549,0.93906831914246,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_10_0.5_Recent/exp2_00250_0050_004_10_0.5_Recent_output_alignment.fa"
3895,"exp2_00250_0050_005_10_0.5_Recent",50,250,10,0.5,"Recent",5,"JC",NA,250000,"DNA","194","163","893","1250","0.1552",38.12,35.69,23.42,60.79,"Non-treelike",0.435227028821551,1.714e-05,"no_TIGER_run",-0.735392675924508,0.925560509372494,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_10_0.5_Recent/exp2_00250_0050_005_10_0.5_Recent_output_alignment.fa"
3896,"exp2_00250_0050_006_10_0.5_Recent",50,250,10,0.5,"Recent",6,"JC",NA,250000,"DNA","314","173","763","1250","0.2512",39.86,36.59,17.74,61.92,"Non-treelike",0.423707380483135,7.348e-05,"no_TIGER_run",-0.836444756357777,0.895055815953348,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_10_0.5_Recent/exp2_00250_0050_006_10_0.5_Recent_output_alignment.fa"
3897,"exp2_00250_0050_007_10_0.5_Recent",50,250,10,0.5,"Recent",7,"JC",NA,250000,"DNA","610","245","395","1250","0.488",37.55,35.57,15.92,63.96,"Non-treelike",0.411223269286699,2.248e-05,"no_TIGER_run",-0.198780793235027,0.924902051268063,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_10_0.5_Recent/exp2_00250_0050_007_10_0.5_Recent_output_alignment.fa"
3898,"exp2_00250_0050_008_10_0.5_Recent",50,250,10,0.5,"Recent",8,"JC",NA,250000,"DNA","627","223","400","1250","0.5016",39.88,38.37,25.08,60.75,"Non-treelike",0.356442918208204,2.586e-05,"no_TIGER_run",0.470710211508057,0.870476141864969,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_10_0.5_Recent/exp2_00250_0050_008_10_0.5_Recent_output_alignment.fa"
3899,"exp2_00250_0050_009_10_0.5_Recent",50,250,10,0.5,"Recent",9,"JC",NA,250000,"DNA","553","158","539","1250","0.4424",40.22,37.14,18.39,65.45,"Non-treelike",0.365214853624522,9.266e-05,"no_TIGER_run",0.481382378745553,0.903666423517229,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_10_0.5_Recent/exp2_00250_0050_009_10_0.5_Recent_output_alignment.fa"
3900,"exp2_00250_0050_010_10_0.5_Recent",50,250,10,0.5,"Recent",10,"JC",NA,250000,"DNA","208","175","867","1250","0.1664",39,35.33,23.7,62.9,"Non-treelike",0.448413741738287,2.688e-05,"no_TIGER_run",-2.27599521724891,0.921156844505825,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_10_0.5_Recent/exp2_00250_0050_010_10_0.5_Recent_output_alignment.fa"
3901,"exp2_00250_0100_001_10_0.5_Recent",100,250,10,0.5,"Recent",1,"JC",NA,250000,"DNA","373","326","1801","2500","0.1492",39.44,37.69,19.03,67.45,"Non-treelike",0.443902757675937,2.021e-05,"no_TIGER_run",-1.0726230122948,0.902738676581925,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_10_0.5_Recent/exp2_00250_0100_001_10_0.5_Recent_output_alignment.fa"
3902,"exp2_00250_0100_002_10_0.5_Recent",100,250,10,0.5,"Recent",2,"JC",NA,250000,"DNA","447","302","1751","2500","0.1788",39.57,38.11,18.07,65.57,"Non-treelike",0.427517045260107,3.952e-05,"no_TIGER_run",-1.52456782333579,0.878292551387719,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_10_0.5_Recent/exp2_00250_0100_002_10_0.5_Recent_output_alignment.fa"
3903,"exp2_00250_0100_003_10_0.5_Recent",100,250,10,0.5,"Recent",3,"JC",NA,250000,"DNA","992","331","1177","2500","0.3968",39.37,37.25,18.61,65.45,"Non-treelike",0.393477421707219,6.837e-05,"no_TIGER_run",-0.203786665995441,0.831244378694679,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_10_0.5_Recent/exp2_00250_0100_003_10_0.5_Recent_output_alignment.fa"
3904,"exp2_00250_0100_004_10_0.5_Recent",100,250,10,0.5,"Recent",4,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",39.6,36.74,29.34,64.82,"Non-treelike",0.404502143676172,1.29e-05,"no_TIGER_run",-10.7754785948147,0.880533895178725,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_10_0.5_Recent/exp2_00250_0100_004_10_0.5_Recent_output_alignment.fa"
3905,"exp2_00250_0100_005_10_0.5_Recent",100,250,10,0.5,"Recent",5,"JC",NA,250000,"DNA","523","250","1727","2500","0.2092",39.72,37.21,18.9,64.55,"Non-treelike",0.414367946647236,9.63e-06,"no_TIGER_run",-1.21249106439928,0.867615445130318,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_10_0.5_Recent/exp2_00250_0100_005_10_0.5_Recent_output_alignment.fa"
3906,"exp2_00250_0100_006_10_0.5_Recent",100,250,10,0.5,"Recent",6,"JC",NA,250000,"DNA","1346","329","825","2500","0.5384",37.79,35.8,19.35,64.15,"Non-treelike",0.380963061726703,6.019e-05,"no_TIGER_run",0.521710629476167,0.798916810657276,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_10_0.5_Recent/exp2_00250_0100_006_10_0.5_Recent_output_alignment.fa"
3907,"exp2_00250_0100_007_10_0.5_Recent",100,250,10,0.5,"Recent",7,"JC",NA,250000,"DNA","388","397","1715","2500","0.1552",37.86,35.18,17,62.56,"Non-treelike",0.453079362566544,7.64e-06,"no_TIGER_run",-3.99785486504323,0.934266065641905,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_10_0.5_Recent/exp2_00250_0100_007_10_0.5_Recent_output_alignment.fa"
3908,"exp2_00250_0100_008_10_0.5_Recent",100,250,10,0.5,"Recent",8,"JC",NA,250000,"DNA","410","263","1827","2500","0.164",39.2,37.99,17.89,56.86,"Non-treelike",0.437991515549004,1.06e-05,"no_TIGER_run",-1.85143078633593,0.919921316306524,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_10_0.5_Recent/exp2_00250_0100_008_10_0.5_Recent_output_alignment.fa"
3909,"exp2_00250_0100_009_10_0.5_Recent",100,250,10,0.5,"Recent",9,"JC",NA,250000,"DNA","840","382","1278","2500","0.336",37.71,37.24,17.12,60.93,"Non-treelike",0.403052613729573,1.602e-05,"no_TIGER_run",-0.635014044515817,0.875943694631225,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_10_0.5_Recent/exp2_00250_0100_009_10_0.5_Recent_output_alignment.fa"
3910,"exp2_00250_0100_010_10_0.5_Recent",100,250,10,0.5,"Recent",10,"JC",NA,250000,"DNA","2078","169","253","2500","0.8312",38.27,36.81,21.79,58.58,"Non-treelike",0.245916586629314,0.00011794,"no_TIGER_run",0.881169815933278,0.808158183476832,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_10_0.5_Recent/exp2_00250_0100_010_10_0.5_Recent_output_alignment.fa"
