"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"104",4,20,1,0.01,10000,"expA1_00001_0020_004_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_004_0.01_10kbp_random_trees.phy","expA1_00001_0020_004_0.01_10kbp_partitions.nex","expA1_00001_0020_004_0.01_10kbp_output_alignment"
"105",5,20,1,0.01,10000,"expA1_00001_0020_005_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_005_0.01_10kbp_random_trees.phy","expA1_00001_0020_005_0.01_10kbp_partitions.nex","expA1_00001_0020_005_0.01_10kbp_output_alignment"
"106",6,20,1,0.01,10000,"expA1_00001_0020_006_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_006_0.01_10kbp_random_trees.phy","expA1_00001_0020_006_0.01_10kbp_partitions.nex","expA1_00001_0020_006_0.01_10kbp_output_alignment"
"107",7,20,1,0.01,10000,"expA1_00001_0020_007_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_007_0.01_10kbp_random_trees.phy","expA1_00001_0020_007_0.01_10kbp_partitions.nex","expA1_00001_0020_007_0.01_10kbp_output_alignment"
"108",8,20,1,0.01,10000,"expA1_00001_0020_008_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_008_0.01_10kbp_random_trees.phy","expA1_00001_0020_008_0.01_10kbp_partitions.nex","expA1_00001_0020_008_0.01_10kbp_output_alignment"
"109",9,20,1,0.01,10000,"expA1_00001_0020_009_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_009_0.01_10kbp_random_trees.phy","expA1_00001_0020_009_0.01_10kbp_partitions.nex","expA1_00001_0020_009_0.01_10kbp_output_alignment"
"110",10,20,1,0.01,10000,"expA1_00001_0020_010_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_010_0.01_10kbp_random_trees.phy","expA1_00001_0020_010_0.01_10kbp_partitions.nex","expA1_00001_0020_010_0.01_10kbp_output_alignment"
"111",11,20,1,0.01,10000,"expA1_00001_0020_011_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_011_0.01_10kbp_random_trees.phy","expA1_00001_0020_011_0.01_10kbp_partitions.nex","expA1_00001_0020_011_0.01_10kbp_output_alignment"
"112",12,20,1,0.01,10000,"expA1_00001_0020_012_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_012_0.01_10kbp_random_trees.phy","expA1_00001_0020_012_0.01_10kbp_partitions.nex","expA1_00001_0020_012_0.01_10kbp_output_alignment"
"113",13,20,1,0.01,10000,"expA1_00001_0020_013_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_013_0.01_10kbp_random_trees.phy","expA1_00001_0020_013_0.01_10kbp_partitions.nex","expA1_00001_0020_013_0.01_10kbp_output_alignment"
"114",14,20,1,0.01,10000,"expA1_00001_0020_014_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_014_0.01_10kbp_random_trees.phy","expA1_00001_0020_014_0.01_10kbp_partitions.nex","expA1_00001_0020_014_0.01_10kbp_output_alignment"
"115",15,20,1,0.01,10000,"expA1_00001_0020_015_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_015_0.01_10kbp_random_trees.phy","expA1_00001_0020_015_0.01_10kbp_partitions.nex","expA1_00001_0020_015_0.01_10kbp_output_alignment"
"116",16,20,1,0.01,10000,"expA1_00001_0020_016_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_016_0.01_10kbp_random_trees.phy","expA1_00001_0020_016_0.01_10kbp_partitions.nex","expA1_00001_0020_016_0.01_10kbp_output_alignment"
"117",17,20,1,0.01,10000,"expA1_00001_0020_017_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_017_0.01_10kbp_random_trees.phy","expA1_00001_0020_017_0.01_10kbp_partitions.nex","expA1_00001_0020_017_0.01_10kbp_output_alignment"
"118",18,20,1,0.01,10000,"expA1_00001_0020_018_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_018_0.01_10kbp_random_trees.phy","expA1_00001_0020_018_0.01_10kbp_partitions.nex","expA1_00001_0020_018_0.01_10kbp_output_alignment"
"119",19,20,1,0.01,10000,"expA1_00001_0020_019_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_019_0.01_10kbp_random_trees.phy","expA1_00001_0020_019_0.01_10kbp_partitions.nex","expA1_00001_0020_019_0.01_10kbp_output_alignment"
"120",20,20,1,0.01,10000,"expA1_00001_0020_020_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_020_0.01_10kbp_random_trees.phy","expA1_00001_0020_020_0.01_10kbp_partitions.nex","expA1_00001_0020_020_0.01_10kbp_output_alignment"
"121",21,20,1,0.01,10000,"expA1_00001_0020_021_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_021_0.01_10kbp_random_trees.phy","expA1_00001_0020_021_0.01_10kbp_partitions.nex","expA1_00001_0020_021_0.01_10kbp_output_alignment"
"122",22,20,1,0.01,10000,"expA1_00001_0020_022_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_022_0.01_10kbp_random_trees.phy","expA1_00001_0020_022_0.01_10kbp_partitions.nex","expA1_00001_0020_022_0.01_10kbp_output_alignment"
"123",23,20,1,0.01,10000,"expA1_00001_0020_023_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_023_0.01_10kbp_random_trees.phy","expA1_00001_0020_023_0.01_10kbp_partitions.nex","expA1_00001_0020_023_0.01_10kbp_output_alignment"
"124",24,20,1,0.01,10000,"expA1_00001_0020_024_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_024_0.01_10kbp_random_trees.phy","expA1_00001_0020_024_0.01_10kbp_partitions.nex","expA1_00001_0020_024_0.01_10kbp_output_alignment"
"125",25,20,1,0.01,10000,"expA1_00001_0020_025_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_025_0.01_10kbp_random_trees.phy","expA1_00001_0020_025_0.01_10kbp_partitions.nex","expA1_00001_0020_025_0.01_10kbp_output_alignment"
"126",26,20,1,0.01,10000,"expA1_00001_0020_026_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_026_0.01_10kbp_random_trees.phy","expA1_00001_0020_026_0.01_10kbp_partitions.nex","expA1_00001_0020_026_0.01_10kbp_output_alignment"
"127",27,20,1,0.01,10000,"expA1_00001_0020_027_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_027_0.01_10kbp_random_trees.phy","expA1_00001_0020_027_0.01_10kbp_partitions.nex","expA1_00001_0020_027_0.01_10kbp_output_alignment"
"128",28,20,1,0.01,10000,"expA1_00001_0020_028_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_028_0.01_10kbp_random_trees.phy","expA1_00001_0020_028_0.01_10kbp_partitions.nex","expA1_00001_0020_028_0.01_10kbp_output_alignment"
"129",29,20,1,0.01,10000,"expA1_00001_0020_029_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_029_0.01_10kbp_random_trees.phy","expA1_00001_0020_029_0.01_10kbp_partitions.nex","expA1_00001_0020_029_0.01_10kbp_output_alignment"
"130",30,20,1,0.01,10000,"expA1_00001_0020_030_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_030_0.01_10kbp_random_trees.phy","expA1_00001_0020_030_0.01_10kbp_partitions.nex","expA1_00001_0020_030_0.01_10kbp_output_alignment"
"131",31,20,1,0.01,10000,"expA1_00001_0020_031_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_031_0.01_10kbp_random_trees.phy","expA1_00001_0020_031_0.01_10kbp_partitions.nex","expA1_00001_0020_031_0.01_10kbp_output_alignment"
"132",32,20,1,0.01,10000,"expA1_00001_0020_032_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_032_0.01_10kbp_random_trees.phy","expA1_00001_0020_032_0.01_10kbp_partitions.nex","expA1_00001_0020_032_0.01_10kbp_output_alignment"
"133",33,20,1,0.01,10000,"expA1_00001_0020_033_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_033_0.01_10kbp_random_trees.phy","expA1_00001_0020_033_0.01_10kbp_partitions.nex","expA1_00001_0020_033_0.01_10kbp_output_alignment"
"134",34,20,1,0.01,10000,"expA1_00001_0020_034_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_034_0.01_10kbp_random_trees.phy","expA1_00001_0020_034_0.01_10kbp_partitions.nex","expA1_00001_0020_034_0.01_10kbp_output_alignment"
"135",35,20,1,0.01,10000,"expA1_00001_0020_035_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_035_0.01_10kbp_random_trees.phy","expA1_00001_0020_035_0.01_10kbp_partitions.nex","expA1_00001_0020_035_0.01_10kbp_output_alignment"
"136",36,20,1,0.01,10000,"expA1_00001_0020_036_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_036_0.01_10kbp_random_trees.phy","expA1_00001_0020_036_0.01_10kbp_partitions.nex","expA1_00001_0020_036_0.01_10kbp_output_alignment"
"137",37,20,1,0.01,10000,"expA1_00001_0020_037_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_037_0.01_10kbp_random_trees.phy","expA1_00001_0020_037_0.01_10kbp_partitions.nex","expA1_00001_0020_037_0.01_10kbp_output_alignment"
"138",38,20,1,0.01,10000,"expA1_00001_0020_038_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_038_0.01_10kbp_random_trees.phy","expA1_00001_0020_038_0.01_10kbp_partitions.nex","expA1_00001_0020_038_0.01_10kbp_output_alignment"
"139",39,20,1,0.01,10000,"expA1_00001_0020_039_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_039_0.01_10kbp_random_trees.phy","expA1_00001_0020_039_0.01_10kbp_partitions.nex","expA1_00001_0020_039_0.01_10kbp_output_alignment"
"140",40,20,1,0.01,10000,"expA1_00001_0020_040_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_040_0.01_10kbp_random_trees.phy","expA1_00001_0020_040_0.01_10kbp_partitions.nex","expA1_00001_0020_040_0.01_10kbp_output_alignment"
"141",41,20,1,0.01,10000,"expA1_00001_0020_041_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_041_0.01_10kbp_random_trees.phy","expA1_00001_0020_041_0.01_10kbp_partitions.nex","expA1_00001_0020_041_0.01_10kbp_output_alignment"
"142",42,20,1,0.01,10000,"expA1_00001_0020_042_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_042_0.01_10kbp_random_trees.phy","expA1_00001_0020_042_0.01_10kbp_partitions.nex","expA1_00001_0020_042_0.01_10kbp_output_alignment"
"143",43,20,1,0.01,10000,"expA1_00001_0020_043_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_043_0.01_10kbp_random_trees.phy","expA1_00001_0020_043_0.01_10kbp_partitions.nex","expA1_00001_0020_043_0.01_10kbp_output_alignment"
"144",44,20,1,0.01,10000,"expA1_00001_0020_044_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_044_0.01_10kbp_random_trees.phy","expA1_00001_0020_044_0.01_10kbp_partitions.nex","expA1_00001_0020_044_0.01_10kbp_output_alignment"
"145",45,20,1,0.01,10000,"expA1_00001_0020_045_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_045_0.01_10kbp_random_trees.phy","expA1_00001_0020_045_0.01_10kbp_partitions.nex","expA1_00001_0020_045_0.01_10kbp_output_alignment"
"146",46,20,1,0.01,10000,"expA1_00001_0020_046_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_046_0.01_10kbp_random_trees.phy","expA1_00001_0020_046_0.01_10kbp_partitions.nex","expA1_00001_0020_046_0.01_10kbp_output_alignment"
"147",47,20,1,0.01,10000,"expA1_00001_0020_047_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_047_0.01_10kbp_random_trees.phy","expA1_00001_0020_047_0.01_10kbp_partitions.nex","expA1_00001_0020_047_0.01_10kbp_output_alignment"
"148",48,20,1,0.01,10000,"expA1_00001_0020_048_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_048_0.01_10kbp_random_trees.phy","expA1_00001_0020_048_0.01_10kbp_partitions.nex","expA1_00001_0020_048_0.01_10kbp_output_alignment"
"149",49,20,1,0.01,10000,"expA1_00001_0020_049_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_049_0.01_10kbp_random_trees.phy","expA1_00001_0020_049_0.01_10kbp_partitions.nex","expA1_00001_0020_049_0.01_10kbp_output_alignment"
"150",50,20,1,0.01,10000,"expA1_00001_0020_050_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_050_0.01_10kbp_random_trees.phy","expA1_00001_0020_050_0.01_10kbp_partitions.nex","expA1_00001_0020_050_0.01_10kbp_output_alignment"
"151",51,20,1,0.01,10000,"expA1_00001_0020_051_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_051_0.01_10kbp_random_trees.phy","expA1_00001_0020_051_0.01_10kbp_partitions.nex","expA1_00001_0020_051_0.01_10kbp_output_alignment"
"152",52,20,1,0.01,10000,"expA1_00001_0020_052_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_052_0.01_10kbp_random_trees.phy","expA1_00001_0020_052_0.01_10kbp_partitions.nex","expA1_00001_0020_052_0.01_10kbp_output_alignment"
"153",53,20,1,0.01,10000,"expA1_00001_0020_053_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_053_0.01_10kbp_random_trees.phy","expA1_00001_0020_053_0.01_10kbp_partitions.nex","expA1_00001_0020_053_0.01_10kbp_output_alignment"
"154",54,20,1,0.01,10000,"expA1_00001_0020_054_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_054_0.01_10kbp_random_trees.phy","expA1_00001_0020_054_0.01_10kbp_partitions.nex","expA1_00001_0020_054_0.01_10kbp_output_alignment"
"155",55,20,1,0.01,10000,"expA1_00001_0020_055_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_055_0.01_10kbp_random_trees.phy","expA1_00001_0020_055_0.01_10kbp_partitions.nex","expA1_00001_0020_055_0.01_10kbp_output_alignment"
"156",56,20,1,0.01,10000,"expA1_00001_0020_056_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_056_0.01_10kbp_random_trees.phy","expA1_00001_0020_056_0.01_10kbp_partitions.nex","expA1_00001_0020_056_0.01_10kbp_output_alignment"
"157",57,20,1,0.01,10000,"expA1_00001_0020_057_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_057_0.01_10kbp_random_trees.phy","expA1_00001_0020_057_0.01_10kbp_partitions.nex","expA1_00001_0020_057_0.01_10kbp_output_alignment"
"158",58,20,1,0.01,10000,"expA1_00001_0020_058_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_058_0.01_10kbp_random_trees.phy","expA1_00001_0020_058_0.01_10kbp_partitions.nex","expA1_00001_0020_058_0.01_10kbp_output_alignment"
"159",59,20,1,0.01,10000,"expA1_00001_0020_059_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_059_0.01_10kbp_random_trees.phy","expA1_00001_0020_059_0.01_10kbp_partitions.nex","expA1_00001_0020_059_0.01_10kbp_output_alignment"
"160",60,20,1,0.01,10000,"expA1_00001_0020_060_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_060_0.01_10kbp_random_trees.phy","expA1_00001_0020_060_0.01_10kbp_partitions.nex","expA1_00001_0020_060_0.01_10kbp_output_alignment"
"161",61,20,1,0.01,10000,"expA1_00001_0020_061_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_061_0.01_10kbp_random_trees.phy","expA1_00001_0020_061_0.01_10kbp_partitions.nex","expA1_00001_0020_061_0.01_10kbp_output_alignment"
"162",62,20,1,0.01,10000,"expA1_00001_0020_062_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_062_0.01_10kbp_random_trees.phy","expA1_00001_0020_062_0.01_10kbp_partitions.nex","expA1_00001_0020_062_0.01_10kbp_output_alignment"
"163",63,20,1,0.01,10000,"expA1_00001_0020_063_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_063_0.01_10kbp_random_trees.phy","expA1_00001_0020_063_0.01_10kbp_partitions.nex","expA1_00001_0020_063_0.01_10kbp_output_alignment"
"164",64,20,1,0.01,10000,"expA1_00001_0020_064_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_064_0.01_10kbp_random_trees.phy","expA1_00001_0020_064_0.01_10kbp_partitions.nex","expA1_00001_0020_064_0.01_10kbp_output_alignment"
"165",65,20,1,0.01,10000,"expA1_00001_0020_065_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_065_0.01_10kbp_random_trees.phy","expA1_00001_0020_065_0.01_10kbp_partitions.nex","expA1_00001_0020_065_0.01_10kbp_output_alignment"
"166",66,20,1,0.01,10000,"expA1_00001_0020_066_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_066_0.01_10kbp_random_trees.phy","expA1_00001_0020_066_0.01_10kbp_partitions.nex","expA1_00001_0020_066_0.01_10kbp_output_alignment"
"167",67,20,1,0.01,10000,"expA1_00001_0020_067_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_067_0.01_10kbp_random_trees.phy","expA1_00001_0020_067_0.01_10kbp_partitions.nex","expA1_00001_0020_067_0.01_10kbp_output_alignment"
"168",68,20,1,0.01,10000,"expA1_00001_0020_068_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_068_0.01_10kbp_random_trees.phy","expA1_00001_0020_068_0.01_10kbp_partitions.nex","expA1_00001_0020_068_0.01_10kbp_output_alignment"
"169",69,20,1,0.01,10000,"expA1_00001_0020_069_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_069_0.01_10kbp_random_trees.phy","expA1_00001_0020_069_0.01_10kbp_partitions.nex","expA1_00001_0020_069_0.01_10kbp_output_alignment"
"170",70,20,1,0.01,10000,"expA1_00001_0020_070_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_070_0.01_10kbp_random_trees.phy","expA1_00001_0020_070_0.01_10kbp_partitions.nex","expA1_00001_0020_070_0.01_10kbp_output_alignment"
"171",71,20,1,0.01,10000,"expA1_00001_0020_071_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_071_0.01_10kbp_random_trees.phy","expA1_00001_0020_071_0.01_10kbp_partitions.nex","expA1_00001_0020_071_0.01_10kbp_output_alignment"
"172",72,20,1,0.01,10000,"expA1_00001_0020_072_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_072_0.01_10kbp_random_trees.phy","expA1_00001_0020_072_0.01_10kbp_partitions.nex","expA1_00001_0020_072_0.01_10kbp_output_alignment"
"173",73,20,1,0.01,10000,"expA1_00001_0020_073_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_073_0.01_10kbp_random_trees.phy","expA1_00001_0020_073_0.01_10kbp_partitions.nex","expA1_00001_0020_073_0.01_10kbp_output_alignment"
"174",74,20,1,0.01,10000,"expA1_00001_0020_074_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_074_0.01_10kbp_random_trees.phy","expA1_00001_0020_074_0.01_10kbp_partitions.nex","expA1_00001_0020_074_0.01_10kbp_output_alignment"
"175",75,20,1,0.01,10000,"expA1_00001_0020_075_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_075_0.01_10kbp_random_trees.phy","expA1_00001_0020_075_0.01_10kbp_partitions.nex","expA1_00001_0020_075_0.01_10kbp_output_alignment"
"176",76,20,1,0.01,10000,"expA1_00001_0020_076_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_076_0.01_10kbp_random_trees.phy","expA1_00001_0020_076_0.01_10kbp_partitions.nex","expA1_00001_0020_076_0.01_10kbp_output_alignment"
"177",77,20,1,0.01,10000,"expA1_00001_0020_077_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_077_0.01_10kbp_random_trees.phy","expA1_00001_0020_077_0.01_10kbp_partitions.nex","expA1_00001_0020_077_0.01_10kbp_output_alignment"
"178",78,20,1,0.01,10000,"expA1_00001_0020_078_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_078_0.01_10kbp_random_trees.phy","expA1_00001_0020_078_0.01_10kbp_partitions.nex","expA1_00001_0020_078_0.01_10kbp_output_alignment"
"179",79,20,1,0.01,10000,"expA1_00001_0020_079_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_079_0.01_10kbp_random_trees.phy","expA1_00001_0020_079_0.01_10kbp_partitions.nex","expA1_00001_0020_079_0.01_10kbp_output_alignment"
"180",80,20,1,0.01,10000,"expA1_00001_0020_080_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_080_0.01_10kbp_random_trees.phy","expA1_00001_0020_080_0.01_10kbp_partitions.nex","expA1_00001_0020_080_0.01_10kbp_output_alignment"
"181",81,20,1,0.01,10000,"expA1_00001_0020_081_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_081_0.01_10kbp_random_trees.phy","expA1_00001_0020_081_0.01_10kbp_partitions.nex","expA1_00001_0020_081_0.01_10kbp_output_alignment"
"182",82,20,1,0.01,10000,"expA1_00001_0020_082_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_082_0.01_10kbp_random_trees.phy","expA1_00001_0020_082_0.01_10kbp_partitions.nex","expA1_00001_0020_082_0.01_10kbp_output_alignment"
"183",83,20,1,0.01,10000,"expA1_00001_0020_083_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_083_0.01_10kbp_random_trees.phy","expA1_00001_0020_083_0.01_10kbp_partitions.nex","expA1_00001_0020_083_0.01_10kbp_output_alignment"
"184",84,20,1,0.01,10000,"expA1_00001_0020_084_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_084_0.01_10kbp_random_trees.phy","expA1_00001_0020_084_0.01_10kbp_partitions.nex","expA1_00001_0020_084_0.01_10kbp_output_alignment"
"185",85,20,1,0.01,10000,"expA1_00001_0020_085_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_085_0.01_10kbp_random_trees.phy","expA1_00001_0020_085_0.01_10kbp_partitions.nex","expA1_00001_0020_085_0.01_10kbp_output_alignment"
"186",86,20,1,0.01,10000,"expA1_00001_0020_086_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_086_0.01_10kbp_random_trees.phy","expA1_00001_0020_086_0.01_10kbp_partitions.nex","expA1_00001_0020_086_0.01_10kbp_output_alignment"
"187",87,20,1,0.01,10000,"expA1_00001_0020_087_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_087_0.01_10kbp_random_trees.phy","expA1_00001_0020_087_0.01_10kbp_partitions.nex","expA1_00001_0020_087_0.01_10kbp_output_alignment"
"188",88,20,1,0.01,10000,"expA1_00001_0020_088_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_088_0.01_10kbp_random_trees.phy","expA1_00001_0020_088_0.01_10kbp_partitions.nex","expA1_00001_0020_088_0.01_10kbp_output_alignment"
"189",89,20,1,0.01,10000,"expA1_00001_0020_089_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_089_0.01_10kbp_random_trees.phy","expA1_00001_0020_089_0.01_10kbp_partitions.nex","expA1_00001_0020_089_0.01_10kbp_output_alignment"
"190",90,20,1,0.01,10000,"expA1_00001_0020_090_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_090_0.01_10kbp_random_trees.phy","expA1_00001_0020_090_0.01_10kbp_partitions.nex","expA1_00001_0020_090_0.01_10kbp_output_alignment"
"191",91,20,1,0.01,10000,"expA1_00001_0020_091_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_091_0.01_10kbp_random_trees.phy","expA1_00001_0020_091_0.01_10kbp_partitions.nex","expA1_00001_0020_091_0.01_10kbp_output_alignment"
"192",92,20,1,0.01,10000,"expA1_00001_0020_092_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_092_0.01_10kbp_random_trees.phy","expA1_00001_0020_092_0.01_10kbp_partitions.nex","expA1_00001_0020_092_0.01_10kbp_output_alignment"
"193",93,20,1,0.01,10000,"expA1_00001_0020_093_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_093_0.01_10kbp_random_trees.phy","expA1_00001_0020_093_0.01_10kbp_partitions.nex","expA1_00001_0020_093_0.01_10kbp_output_alignment"
"194",94,20,1,0.01,10000,"expA1_00001_0020_094_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_094_0.01_10kbp_random_trees.phy","expA1_00001_0020_094_0.01_10kbp_partitions.nex","expA1_00001_0020_094_0.01_10kbp_output_alignment"
"195",95,20,1,0.01,10000,"expA1_00001_0020_095_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_095_0.01_10kbp_random_trees.phy","expA1_00001_0020_095_0.01_10kbp_partitions.nex","expA1_00001_0020_095_0.01_10kbp_output_alignment"
"196",96,20,1,0.01,10000,"expA1_00001_0020_096_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_096_0.01_10kbp_random_trees.phy","expA1_00001_0020_096_0.01_10kbp_partitions.nex","expA1_00001_0020_096_0.01_10kbp_output_alignment"
"197",97,20,1,0.01,10000,"expA1_00001_0020_097_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_097_0.01_10kbp_random_trees.phy","expA1_00001_0020_097_0.01_10kbp_partitions.nex","expA1_00001_0020_097_0.01_10kbp_output_alignment"
"198",98,20,1,0.01,10000,"expA1_00001_0020_098_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_098_0.01_10kbp_random_trees.phy","expA1_00001_0020_098_0.01_10kbp_partitions.nex","expA1_00001_0020_098_0.01_10kbp_output_alignment"
"199",99,20,1,0.01,10000,"expA1_00001_0020_099_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_099_0.01_10kbp_random_trees.phy","expA1_00001_0020_099_0.01_10kbp_partitions.nex","expA1_00001_0020_099_0.01_10kbp_output_alignment"
"200",100,20,1,0.01,10000,"expA1_00001_0020_100_0.01_10kbp","JC",NA,"DNA","expA1_00001_0020_100_0.01_10kbp_random_trees.phy","expA1_00001_0020_100_0.01_10kbp_partitions.nex","expA1_00001_0020_100_0.01_10kbp_output_alignment"
"201",1,30,1,0.01,10000,"expA1_00001_0030_001_0.01_10kbp","JC",NA,"DNA","expA1_00001_0030_001_0.01_10kbp_random_trees.phy","expA1_00001_0030_001_0.01_10kbp_partitions.nex","expA1_00001_0030_001_0.01_10kbp_output_alignment"
