"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"112",12,100,2,1,10000,"expA2_00002_0100_012_1_10kbp","JC",NA,"DNA","expA2_00002_0100_012_1_10kbp_random_trees.phy","expA2_00002_0100_012_1_10kbp_partitions.nex","expA2_00002_0100_012_1_10kbp_output_alignment"
"113",13,100,2,1,10000,"expA2_00002_0100_013_1_10kbp","JC",NA,"DNA","expA2_00002_0100_013_1_10kbp_random_trees.phy","expA2_00002_0100_013_1_10kbp_partitions.nex","expA2_00002_0100_013_1_10kbp_output_alignment"
"114",14,100,2,1,10000,"expA2_00002_0100_014_1_10kbp","JC",NA,"DNA","expA2_00002_0100_014_1_10kbp_random_trees.phy","expA2_00002_0100_014_1_10kbp_partitions.nex","expA2_00002_0100_014_1_10kbp_output_alignment"
"115",15,100,2,1,10000,"expA2_00002_0100_015_1_10kbp","JC",NA,"DNA","expA2_00002_0100_015_1_10kbp_random_trees.phy","expA2_00002_0100_015_1_10kbp_partitions.nex","expA2_00002_0100_015_1_10kbp_output_alignment"
"116",16,100,2,1,10000,"expA2_00002_0100_016_1_10kbp","JC",NA,"DNA","expA2_00002_0100_016_1_10kbp_random_trees.phy","expA2_00002_0100_016_1_10kbp_partitions.nex","expA2_00002_0100_016_1_10kbp_output_alignment"
"117",17,100,2,1,10000,"expA2_00002_0100_017_1_10kbp","JC",NA,"DNA","expA2_00002_0100_017_1_10kbp_random_trees.phy","expA2_00002_0100_017_1_10kbp_partitions.nex","expA2_00002_0100_017_1_10kbp_output_alignment"
"118",18,100,2,1,10000,"expA2_00002_0100_018_1_10kbp","JC",NA,"DNA","expA2_00002_0100_018_1_10kbp_random_trees.phy","expA2_00002_0100_018_1_10kbp_partitions.nex","expA2_00002_0100_018_1_10kbp_output_alignment"
"119",19,100,2,1,10000,"expA2_00002_0100_019_1_10kbp","JC",NA,"DNA","expA2_00002_0100_019_1_10kbp_random_trees.phy","expA2_00002_0100_019_1_10kbp_partitions.nex","expA2_00002_0100_019_1_10kbp_output_alignment"
"120",20,100,2,1,10000,"expA2_00002_0100_020_1_10kbp","JC",NA,"DNA","expA2_00002_0100_020_1_10kbp_random_trees.phy","expA2_00002_0100_020_1_10kbp_partitions.nex","expA2_00002_0100_020_1_10kbp_output_alignment"
"121",21,100,2,1,10000,"expA2_00002_0100_021_1_10kbp","JC",NA,"DNA","expA2_00002_0100_021_1_10kbp_random_trees.phy","expA2_00002_0100_021_1_10kbp_partitions.nex","expA2_00002_0100_021_1_10kbp_output_alignment"
"122",22,100,2,1,10000,"expA2_00002_0100_022_1_10kbp","JC",NA,"DNA","expA2_00002_0100_022_1_10kbp_random_trees.phy","expA2_00002_0100_022_1_10kbp_partitions.nex","expA2_00002_0100_022_1_10kbp_output_alignment"
"123",23,100,2,1,10000,"expA2_00002_0100_023_1_10kbp","JC",NA,"DNA","expA2_00002_0100_023_1_10kbp_random_trees.phy","expA2_00002_0100_023_1_10kbp_partitions.nex","expA2_00002_0100_023_1_10kbp_output_alignment"
"124",24,100,2,1,10000,"expA2_00002_0100_024_1_10kbp","JC",NA,"DNA","expA2_00002_0100_024_1_10kbp_random_trees.phy","expA2_00002_0100_024_1_10kbp_partitions.nex","expA2_00002_0100_024_1_10kbp_output_alignment"
"125",25,100,2,1,10000,"expA2_00002_0100_025_1_10kbp","JC",NA,"DNA","expA2_00002_0100_025_1_10kbp_random_trees.phy","expA2_00002_0100_025_1_10kbp_partitions.nex","expA2_00002_0100_025_1_10kbp_output_alignment"
"126",26,100,2,1,10000,"expA2_00002_0100_026_1_10kbp","JC",NA,"DNA","expA2_00002_0100_026_1_10kbp_random_trees.phy","expA2_00002_0100_026_1_10kbp_partitions.nex","expA2_00002_0100_026_1_10kbp_output_alignment"
"127",27,100,2,1,10000,"expA2_00002_0100_027_1_10kbp","JC",NA,"DNA","expA2_00002_0100_027_1_10kbp_random_trees.phy","expA2_00002_0100_027_1_10kbp_partitions.nex","expA2_00002_0100_027_1_10kbp_output_alignment"
"128",28,100,2,1,10000,"expA2_00002_0100_028_1_10kbp","JC",NA,"DNA","expA2_00002_0100_028_1_10kbp_random_trees.phy","expA2_00002_0100_028_1_10kbp_partitions.nex","expA2_00002_0100_028_1_10kbp_output_alignment"
"129",29,100,2,1,10000,"expA2_00002_0100_029_1_10kbp","JC",NA,"DNA","expA2_00002_0100_029_1_10kbp_random_trees.phy","expA2_00002_0100_029_1_10kbp_partitions.nex","expA2_00002_0100_029_1_10kbp_output_alignment"
"130",30,100,2,1,10000,"expA2_00002_0100_030_1_10kbp","JC",NA,"DNA","expA2_00002_0100_030_1_10kbp_random_trees.phy","expA2_00002_0100_030_1_10kbp_partitions.nex","expA2_00002_0100_030_1_10kbp_output_alignment"
"131",31,100,2,1,10000,"expA2_00002_0100_031_1_10kbp","JC",NA,"DNA","expA2_00002_0100_031_1_10kbp_random_trees.phy","expA2_00002_0100_031_1_10kbp_partitions.nex","expA2_00002_0100_031_1_10kbp_output_alignment"
"132",32,100,2,1,10000,"expA2_00002_0100_032_1_10kbp","JC",NA,"DNA","expA2_00002_0100_032_1_10kbp_random_trees.phy","expA2_00002_0100_032_1_10kbp_partitions.nex","expA2_00002_0100_032_1_10kbp_output_alignment"
"133",33,100,2,1,10000,"expA2_00002_0100_033_1_10kbp","JC",NA,"DNA","expA2_00002_0100_033_1_10kbp_random_trees.phy","expA2_00002_0100_033_1_10kbp_partitions.nex","expA2_00002_0100_033_1_10kbp_output_alignment"
"134",34,100,2,1,10000,"expA2_00002_0100_034_1_10kbp","JC",NA,"DNA","expA2_00002_0100_034_1_10kbp_random_trees.phy","expA2_00002_0100_034_1_10kbp_partitions.nex","expA2_00002_0100_034_1_10kbp_output_alignment"
"135",35,100,2,1,10000,"expA2_00002_0100_035_1_10kbp","JC",NA,"DNA","expA2_00002_0100_035_1_10kbp_random_trees.phy","expA2_00002_0100_035_1_10kbp_partitions.nex","expA2_00002_0100_035_1_10kbp_output_alignment"
"136",36,100,2,1,10000,"expA2_00002_0100_036_1_10kbp","JC",NA,"DNA","expA2_00002_0100_036_1_10kbp_random_trees.phy","expA2_00002_0100_036_1_10kbp_partitions.nex","expA2_00002_0100_036_1_10kbp_output_alignment"
"137",37,100,2,1,10000,"expA2_00002_0100_037_1_10kbp","JC",NA,"DNA","expA2_00002_0100_037_1_10kbp_random_trees.phy","expA2_00002_0100_037_1_10kbp_partitions.nex","expA2_00002_0100_037_1_10kbp_output_alignment"
"138",38,100,2,1,10000,"expA2_00002_0100_038_1_10kbp","JC",NA,"DNA","expA2_00002_0100_038_1_10kbp_random_trees.phy","expA2_00002_0100_038_1_10kbp_partitions.nex","expA2_00002_0100_038_1_10kbp_output_alignment"
"139",39,100,2,1,10000,"expA2_00002_0100_039_1_10kbp","JC",NA,"DNA","expA2_00002_0100_039_1_10kbp_random_trees.phy","expA2_00002_0100_039_1_10kbp_partitions.nex","expA2_00002_0100_039_1_10kbp_output_alignment"
"140",40,100,2,1,10000,"expA2_00002_0100_040_1_10kbp","JC",NA,"DNA","expA2_00002_0100_040_1_10kbp_random_trees.phy","expA2_00002_0100_040_1_10kbp_partitions.nex","expA2_00002_0100_040_1_10kbp_output_alignment"
"141",41,100,2,1,10000,"expA2_00002_0100_041_1_10kbp","JC",NA,"DNA","expA2_00002_0100_041_1_10kbp_random_trees.phy","expA2_00002_0100_041_1_10kbp_partitions.nex","expA2_00002_0100_041_1_10kbp_output_alignment"
"142",42,100,2,1,10000,"expA2_00002_0100_042_1_10kbp","JC",NA,"DNA","expA2_00002_0100_042_1_10kbp_random_trees.phy","expA2_00002_0100_042_1_10kbp_partitions.nex","expA2_00002_0100_042_1_10kbp_output_alignment"
"143",43,100,2,1,10000,"expA2_00002_0100_043_1_10kbp","JC",NA,"DNA","expA2_00002_0100_043_1_10kbp_random_trees.phy","expA2_00002_0100_043_1_10kbp_partitions.nex","expA2_00002_0100_043_1_10kbp_output_alignment"
"144",44,100,2,1,10000,"expA2_00002_0100_044_1_10kbp","JC",NA,"DNA","expA2_00002_0100_044_1_10kbp_random_trees.phy","expA2_00002_0100_044_1_10kbp_partitions.nex","expA2_00002_0100_044_1_10kbp_output_alignment"
"145",45,100,2,1,10000,"expA2_00002_0100_045_1_10kbp","JC",NA,"DNA","expA2_00002_0100_045_1_10kbp_random_trees.phy","expA2_00002_0100_045_1_10kbp_partitions.nex","expA2_00002_0100_045_1_10kbp_output_alignment"
"146",46,100,2,1,10000,"expA2_00002_0100_046_1_10kbp","JC",NA,"DNA","expA2_00002_0100_046_1_10kbp_random_trees.phy","expA2_00002_0100_046_1_10kbp_partitions.nex","expA2_00002_0100_046_1_10kbp_output_alignment"
"147",47,100,2,1,10000,"expA2_00002_0100_047_1_10kbp","JC",NA,"DNA","expA2_00002_0100_047_1_10kbp_random_trees.phy","expA2_00002_0100_047_1_10kbp_partitions.nex","expA2_00002_0100_047_1_10kbp_output_alignment"
"148",48,100,2,1,10000,"expA2_00002_0100_048_1_10kbp","JC",NA,"DNA","expA2_00002_0100_048_1_10kbp_random_trees.phy","expA2_00002_0100_048_1_10kbp_partitions.nex","expA2_00002_0100_048_1_10kbp_output_alignment"
"149",49,100,2,1,10000,"expA2_00002_0100_049_1_10kbp","JC",NA,"DNA","expA2_00002_0100_049_1_10kbp_random_trees.phy","expA2_00002_0100_049_1_10kbp_partitions.nex","expA2_00002_0100_049_1_10kbp_output_alignment"
"150",50,100,2,1,10000,"expA2_00002_0100_050_1_10kbp","JC",NA,"DNA","expA2_00002_0100_050_1_10kbp_random_trees.phy","expA2_00002_0100_050_1_10kbp_partitions.nex","expA2_00002_0100_050_1_10kbp_output_alignment"
"151",51,100,2,1,10000,"expA2_00002_0100_051_1_10kbp","JC",NA,"DNA","expA2_00002_0100_051_1_10kbp_random_trees.phy","expA2_00002_0100_051_1_10kbp_partitions.nex","expA2_00002_0100_051_1_10kbp_output_alignment"
"152",52,100,2,1,10000,"expA2_00002_0100_052_1_10kbp","JC",NA,"DNA","expA2_00002_0100_052_1_10kbp_random_trees.phy","expA2_00002_0100_052_1_10kbp_partitions.nex","expA2_00002_0100_052_1_10kbp_output_alignment"
"153",53,100,2,1,10000,"expA2_00002_0100_053_1_10kbp","JC",NA,"DNA","expA2_00002_0100_053_1_10kbp_random_trees.phy","expA2_00002_0100_053_1_10kbp_partitions.nex","expA2_00002_0100_053_1_10kbp_output_alignment"
"154",54,100,2,1,10000,"expA2_00002_0100_054_1_10kbp","JC",NA,"DNA","expA2_00002_0100_054_1_10kbp_random_trees.phy","expA2_00002_0100_054_1_10kbp_partitions.nex","expA2_00002_0100_054_1_10kbp_output_alignment"
"155",55,100,2,1,10000,"expA2_00002_0100_055_1_10kbp","JC",NA,"DNA","expA2_00002_0100_055_1_10kbp_random_trees.phy","expA2_00002_0100_055_1_10kbp_partitions.nex","expA2_00002_0100_055_1_10kbp_output_alignment"
"156",56,100,2,1,10000,"expA2_00002_0100_056_1_10kbp","JC",NA,"DNA","expA2_00002_0100_056_1_10kbp_random_trees.phy","expA2_00002_0100_056_1_10kbp_partitions.nex","expA2_00002_0100_056_1_10kbp_output_alignment"
"157",57,100,2,1,10000,"expA2_00002_0100_057_1_10kbp","JC",NA,"DNA","expA2_00002_0100_057_1_10kbp_random_trees.phy","expA2_00002_0100_057_1_10kbp_partitions.nex","expA2_00002_0100_057_1_10kbp_output_alignment"
"158",58,100,2,1,10000,"expA2_00002_0100_058_1_10kbp","JC",NA,"DNA","expA2_00002_0100_058_1_10kbp_random_trees.phy","expA2_00002_0100_058_1_10kbp_partitions.nex","expA2_00002_0100_058_1_10kbp_output_alignment"
"159",59,100,2,1,10000,"expA2_00002_0100_059_1_10kbp","JC",NA,"DNA","expA2_00002_0100_059_1_10kbp_random_trees.phy","expA2_00002_0100_059_1_10kbp_partitions.nex","expA2_00002_0100_059_1_10kbp_output_alignment"
"160",60,100,2,1,10000,"expA2_00002_0100_060_1_10kbp","JC",NA,"DNA","expA2_00002_0100_060_1_10kbp_random_trees.phy","expA2_00002_0100_060_1_10kbp_partitions.nex","expA2_00002_0100_060_1_10kbp_output_alignment"
"161",61,100,2,1,10000,"expA2_00002_0100_061_1_10kbp","JC",NA,"DNA","expA2_00002_0100_061_1_10kbp_random_trees.phy","expA2_00002_0100_061_1_10kbp_partitions.nex","expA2_00002_0100_061_1_10kbp_output_alignment"
"162",62,100,2,1,10000,"expA2_00002_0100_062_1_10kbp","JC",NA,"DNA","expA2_00002_0100_062_1_10kbp_random_trees.phy","expA2_00002_0100_062_1_10kbp_partitions.nex","expA2_00002_0100_062_1_10kbp_output_alignment"
"163",63,100,2,1,10000,"expA2_00002_0100_063_1_10kbp","JC",NA,"DNA","expA2_00002_0100_063_1_10kbp_random_trees.phy","expA2_00002_0100_063_1_10kbp_partitions.nex","expA2_00002_0100_063_1_10kbp_output_alignment"
"164",64,100,2,1,10000,"expA2_00002_0100_064_1_10kbp","JC",NA,"DNA","expA2_00002_0100_064_1_10kbp_random_trees.phy","expA2_00002_0100_064_1_10kbp_partitions.nex","expA2_00002_0100_064_1_10kbp_output_alignment"
"165",65,100,2,1,10000,"expA2_00002_0100_065_1_10kbp","JC",NA,"DNA","expA2_00002_0100_065_1_10kbp_random_trees.phy","expA2_00002_0100_065_1_10kbp_partitions.nex","expA2_00002_0100_065_1_10kbp_output_alignment"
"166",66,100,2,1,10000,"expA2_00002_0100_066_1_10kbp","JC",NA,"DNA","expA2_00002_0100_066_1_10kbp_random_trees.phy","expA2_00002_0100_066_1_10kbp_partitions.nex","expA2_00002_0100_066_1_10kbp_output_alignment"
"167",67,100,2,1,10000,"expA2_00002_0100_067_1_10kbp","JC",NA,"DNA","expA2_00002_0100_067_1_10kbp_random_trees.phy","expA2_00002_0100_067_1_10kbp_partitions.nex","expA2_00002_0100_067_1_10kbp_output_alignment"
"168",68,100,2,1,10000,"expA2_00002_0100_068_1_10kbp","JC",NA,"DNA","expA2_00002_0100_068_1_10kbp_random_trees.phy","expA2_00002_0100_068_1_10kbp_partitions.nex","expA2_00002_0100_068_1_10kbp_output_alignment"
"169",69,100,2,1,10000,"expA2_00002_0100_069_1_10kbp","JC",NA,"DNA","expA2_00002_0100_069_1_10kbp_random_trees.phy","expA2_00002_0100_069_1_10kbp_partitions.nex","expA2_00002_0100_069_1_10kbp_output_alignment"
"170",70,100,2,1,10000,"expA2_00002_0100_070_1_10kbp","JC",NA,"DNA","expA2_00002_0100_070_1_10kbp_random_trees.phy","expA2_00002_0100_070_1_10kbp_partitions.nex","expA2_00002_0100_070_1_10kbp_output_alignment"
"171",71,100,2,1,10000,"expA2_00002_0100_071_1_10kbp","JC",NA,"DNA","expA2_00002_0100_071_1_10kbp_random_trees.phy","expA2_00002_0100_071_1_10kbp_partitions.nex","expA2_00002_0100_071_1_10kbp_output_alignment"
"172",72,100,2,1,10000,"expA2_00002_0100_072_1_10kbp","JC",NA,"DNA","expA2_00002_0100_072_1_10kbp_random_trees.phy","expA2_00002_0100_072_1_10kbp_partitions.nex","expA2_00002_0100_072_1_10kbp_output_alignment"
"173",73,100,2,1,10000,"expA2_00002_0100_073_1_10kbp","JC",NA,"DNA","expA2_00002_0100_073_1_10kbp_random_trees.phy","expA2_00002_0100_073_1_10kbp_partitions.nex","expA2_00002_0100_073_1_10kbp_output_alignment"
"174",74,100,2,1,10000,"expA2_00002_0100_074_1_10kbp","JC",NA,"DNA","expA2_00002_0100_074_1_10kbp_random_trees.phy","expA2_00002_0100_074_1_10kbp_partitions.nex","expA2_00002_0100_074_1_10kbp_output_alignment"
"175",75,100,2,1,10000,"expA2_00002_0100_075_1_10kbp","JC",NA,"DNA","expA2_00002_0100_075_1_10kbp_random_trees.phy","expA2_00002_0100_075_1_10kbp_partitions.nex","expA2_00002_0100_075_1_10kbp_output_alignment"
"176",76,100,2,1,10000,"expA2_00002_0100_076_1_10kbp","JC",NA,"DNA","expA2_00002_0100_076_1_10kbp_random_trees.phy","expA2_00002_0100_076_1_10kbp_partitions.nex","expA2_00002_0100_076_1_10kbp_output_alignment"
"177",77,100,2,1,10000,"expA2_00002_0100_077_1_10kbp","JC",NA,"DNA","expA2_00002_0100_077_1_10kbp_random_trees.phy","expA2_00002_0100_077_1_10kbp_partitions.nex","expA2_00002_0100_077_1_10kbp_output_alignment"
"178",78,100,2,1,10000,"expA2_00002_0100_078_1_10kbp","JC",NA,"DNA","expA2_00002_0100_078_1_10kbp_random_trees.phy","expA2_00002_0100_078_1_10kbp_partitions.nex","expA2_00002_0100_078_1_10kbp_output_alignment"
"179",79,100,2,1,10000,"expA2_00002_0100_079_1_10kbp","JC",NA,"DNA","expA2_00002_0100_079_1_10kbp_random_trees.phy","expA2_00002_0100_079_1_10kbp_partitions.nex","expA2_00002_0100_079_1_10kbp_output_alignment"
"180",80,100,2,1,10000,"expA2_00002_0100_080_1_10kbp","JC",NA,"DNA","expA2_00002_0100_080_1_10kbp_random_trees.phy","expA2_00002_0100_080_1_10kbp_partitions.nex","expA2_00002_0100_080_1_10kbp_output_alignment"
"181",81,100,2,1,10000,"expA2_00002_0100_081_1_10kbp","JC",NA,"DNA","expA2_00002_0100_081_1_10kbp_random_trees.phy","expA2_00002_0100_081_1_10kbp_partitions.nex","expA2_00002_0100_081_1_10kbp_output_alignment"
"182",82,100,2,1,10000,"expA2_00002_0100_082_1_10kbp","JC",NA,"DNA","expA2_00002_0100_082_1_10kbp_random_trees.phy","expA2_00002_0100_082_1_10kbp_partitions.nex","expA2_00002_0100_082_1_10kbp_output_alignment"
"183",83,100,2,1,10000,"expA2_00002_0100_083_1_10kbp","JC",NA,"DNA","expA2_00002_0100_083_1_10kbp_random_trees.phy","expA2_00002_0100_083_1_10kbp_partitions.nex","expA2_00002_0100_083_1_10kbp_output_alignment"
"184",84,100,2,1,10000,"expA2_00002_0100_084_1_10kbp","JC",NA,"DNA","expA2_00002_0100_084_1_10kbp_random_trees.phy","expA2_00002_0100_084_1_10kbp_partitions.nex","expA2_00002_0100_084_1_10kbp_output_alignment"
"185",85,100,2,1,10000,"expA2_00002_0100_085_1_10kbp","JC",NA,"DNA","expA2_00002_0100_085_1_10kbp_random_trees.phy","expA2_00002_0100_085_1_10kbp_partitions.nex","expA2_00002_0100_085_1_10kbp_output_alignment"
"186",86,100,2,1,10000,"expA2_00002_0100_086_1_10kbp","JC",NA,"DNA","expA2_00002_0100_086_1_10kbp_random_trees.phy","expA2_00002_0100_086_1_10kbp_partitions.nex","expA2_00002_0100_086_1_10kbp_output_alignment"
"187",87,100,2,1,10000,"expA2_00002_0100_087_1_10kbp","JC",NA,"DNA","expA2_00002_0100_087_1_10kbp_random_trees.phy","expA2_00002_0100_087_1_10kbp_partitions.nex","expA2_00002_0100_087_1_10kbp_output_alignment"
"188",88,100,2,1,10000,"expA2_00002_0100_088_1_10kbp","JC",NA,"DNA","expA2_00002_0100_088_1_10kbp_random_trees.phy","expA2_00002_0100_088_1_10kbp_partitions.nex","expA2_00002_0100_088_1_10kbp_output_alignment"
"189",89,100,2,1,10000,"expA2_00002_0100_089_1_10kbp","JC",NA,"DNA","expA2_00002_0100_089_1_10kbp_random_trees.phy","expA2_00002_0100_089_1_10kbp_partitions.nex","expA2_00002_0100_089_1_10kbp_output_alignment"
"190",90,100,2,1,10000,"expA2_00002_0100_090_1_10kbp","JC",NA,"DNA","expA2_00002_0100_090_1_10kbp_random_trees.phy","expA2_00002_0100_090_1_10kbp_partitions.nex","expA2_00002_0100_090_1_10kbp_output_alignment"
"191",91,100,2,1,10000,"expA2_00002_0100_091_1_10kbp","JC",NA,"DNA","expA2_00002_0100_091_1_10kbp_random_trees.phy","expA2_00002_0100_091_1_10kbp_partitions.nex","expA2_00002_0100_091_1_10kbp_output_alignment"
"192",92,100,2,1,10000,"expA2_00002_0100_092_1_10kbp","JC",NA,"DNA","expA2_00002_0100_092_1_10kbp_random_trees.phy","expA2_00002_0100_092_1_10kbp_partitions.nex","expA2_00002_0100_092_1_10kbp_output_alignment"
"193",93,100,2,1,10000,"expA2_00002_0100_093_1_10kbp","JC",NA,"DNA","expA2_00002_0100_093_1_10kbp_random_trees.phy","expA2_00002_0100_093_1_10kbp_partitions.nex","expA2_00002_0100_093_1_10kbp_output_alignment"
"194",94,100,2,1,10000,"expA2_00002_0100_094_1_10kbp","JC",NA,"DNA","expA2_00002_0100_094_1_10kbp_random_trees.phy","expA2_00002_0100_094_1_10kbp_partitions.nex","expA2_00002_0100_094_1_10kbp_output_alignment"
"195",95,100,2,1,10000,"expA2_00002_0100_095_1_10kbp","JC",NA,"DNA","expA2_00002_0100_095_1_10kbp_random_trees.phy","expA2_00002_0100_095_1_10kbp_partitions.nex","expA2_00002_0100_095_1_10kbp_output_alignment"
"196",96,100,2,1,10000,"expA2_00002_0100_096_1_10kbp","JC",NA,"DNA","expA2_00002_0100_096_1_10kbp_random_trees.phy","expA2_00002_0100_096_1_10kbp_partitions.nex","expA2_00002_0100_096_1_10kbp_output_alignment"
"197",97,100,2,1,10000,"expA2_00002_0100_097_1_10kbp","JC",NA,"DNA","expA2_00002_0100_097_1_10kbp_random_trees.phy","expA2_00002_0100_097_1_10kbp_partitions.nex","expA2_00002_0100_097_1_10kbp_output_alignment"
"198",98,100,2,1,10000,"expA2_00002_0100_098_1_10kbp","JC",NA,"DNA","expA2_00002_0100_098_1_10kbp_random_trees.phy","expA2_00002_0100_098_1_10kbp_partitions.nex","expA2_00002_0100_098_1_10kbp_output_alignment"
"199",99,100,2,1,10000,"expA2_00002_0100_099_1_10kbp","JC",NA,"DNA","expA2_00002_0100_099_1_10kbp_random_trees.phy","expA2_00002_0100_099_1_10kbp_partitions.nex","expA2_00002_0100_099_1_10kbp_output_alignment"
"200",100,100,2,1,10000,"expA2_00002_0100_100_1_10kbp","JC",NA,"DNA","expA2_00002_0100_100_1_10kbp_random_trees.phy","expA2_00002_0100_100_1_10kbp_partitions.nex","expA2_00002_0100_100_1_10kbp_output_alignment"
"201",1,100,3,1,10000,"expA2_00003_0100_001_1_10kbp","JC",NA,"DNA","expA2_00003_0100_001_1_10kbp_random_trees.phy","expA2_00003_0100_001_1_10kbp_partitions.nex","expA2_00003_0100_001_1_10kbp_output_alignment"
"202",2,100,3,1,10000,"expA2_00003_0100_002_1_10kbp","JC",NA,"DNA","expA2_00003_0100_002_1_10kbp_random_trees.phy","expA2_00003_0100_002_1_10kbp_partitions.nex","expA2_00003_0100_002_1_10kbp_output_alignment"
"203",3,100,3,1,10000,"expA2_00003_0100_003_1_10kbp","JC",NA,"DNA","expA2_00003_0100_003_1_10kbp_random_trees.phy","expA2_00003_0100_003_1_10kbp_partitions.nex","expA2_00003_0100_003_1_10kbp_output_alignment"
"204",4,100,3,1,10000,"expA2_00003_0100_004_1_10kbp","JC",NA,"DNA","expA2_00003_0100_004_1_10kbp_random_trees.phy","expA2_00003_0100_004_1_10kbp_partitions.nex","expA2_00003_0100_004_1_10kbp_output_alignment"
"205",5,100,3,1,10000,"expA2_00003_0100_005_1_10kbp","JC",NA,"DNA","expA2_00003_0100_005_1_10kbp_random_trees.phy","expA2_00003_0100_005_1_10kbp_partitions.nex","expA2_00003_0100_005_1_10kbp_output_alignment"
"206",6,100,3,1,10000,"expA2_00003_0100_006_1_10kbp","JC",NA,"DNA","expA2_00003_0100_006_1_10kbp_random_trees.phy","expA2_00003_0100_006_1_10kbp_partitions.nex","expA2_00003_0100_006_1_10kbp_output_alignment"
"207",7,100,3,1,10000,"expA2_00003_0100_007_1_10kbp","JC",NA,"DNA","expA2_00003_0100_007_1_10kbp_random_trees.phy","expA2_00003_0100_007_1_10kbp_partitions.nex","expA2_00003_0100_007_1_10kbp_output_alignment"
"208",8,100,3,1,10000,"expA2_00003_0100_008_1_10kbp","JC",NA,"DNA","expA2_00003_0100_008_1_10kbp_random_trees.phy","expA2_00003_0100_008_1_10kbp_partitions.nex","expA2_00003_0100_008_1_10kbp_output_alignment"
"209",9,100,3,1,10000,"expA2_00003_0100_009_1_10kbp","JC",NA,"DNA","expA2_00003_0100_009_1_10kbp_random_trees.phy","expA2_00003_0100_009_1_10kbp_partitions.nex","expA2_00003_0100_009_1_10kbp_output_alignment"
"210",10,100,3,1,10000,"expA2_00003_0100_010_1_10kbp","JC",NA,"DNA","expA2_00003_0100_010_1_10kbp_random_trees.phy","expA2_00003_0100_010_1_10kbp_partitions.nex","expA2_00003_0100_010_1_10kbp_output_alignment"
"211",11,100,3,1,10000,"expA2_00003_0100_011_1_10kbp","JC",NA,"DNA","expA2_00003_0100_011_1_10kbp_random_trees.phy","expA2_00003_0100_011_1_10kbp_partitions.nex","expA2_00003_0100_011_1_10kbp_output_alignment"
"212",12,100,3,1,10000,"expA2_00003_0100_012_1_10kbp","JC",NA,"DNA","expA2_00003_0100_012_1_10kbp_random_trees.phy","expA2_00003_0100_012_1_10kbp_partitions.nex","expA2_00003_0100_012_1_10kbp_output_alignment"
"213",13,100,3,1,10000,"expA2_00003_0100_013_1_10kbp","JC",NA,"DNA","expA2_00003_0100_013_1_10kbp_random_trees.phy","expA2_00003_0100_013_1_10kbp_partitions.nex","expA2_00003_0100_013_1_10kbp_output_alignment"
"214",14,100,3,1,10000,"expA2_00003_0100_014_1_10kbp","JC",NA,"DNA","expA2_00003_0100_014_1_10kbp_random_trees.phy","expA2_00003_0100_014_1_10kbp_partitions.nex","expA2_00003_0100_014_1_10kbp_output_alignment"
