"X","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
1021,1021,1,20,1250,0.01,"expB1_01250_0020_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.01/expB1_01250_0020_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.01/expB1_01250_0020_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.01/expB1_01250_0020_001_0.01_output_alignment.fa",483,17,0,500,0.966,0.0237786802735684,0.0482729233264483,0.0733089416114742,0.0770351615426013,0.0988178605595122,0.171968524327056,500,4845
2271,2271,1,20,1250,0.1,"expB1_01250_0020_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.1/expB1_01250_0020_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.1/expB1_01250_0020_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_0.1/expB1_01250_0020_001_0.1_output_alignment.fa",481,19,0,500,0.962,0.02590167059737,0.0423230460356619,0.0593669306075148,0.0622612143560316,0.0786492943105171,0.136095976722213,500,4845
3521,3521,1,20,1250,1,"expB1_01250_0020_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_1/expB1_01250_0020_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_1/expB1_01250_0020_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_001_1/expB1_01250_0020_001_1_output_alignment.fa",226,79,195,500,0.452,0.0114529456232767,0.0341821926671599,0.0465759696934688,0.0493942958902343,0.0628320417113602,0.102780981078309,500,4845
1022,1022,2,20,1250,0.01,"expB1_01250_0020_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.01/expB1_01250_0020_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.01/expB1_01250_0020_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.01/expB1_01250_0020_002_0.01_output_alignment.fa",480,20,0,500,0.96,0.0254261744805262,0.0449653560960748,0.0716461333037172,0.0744019667616509,0.0911353253330918,0.182598158271559,500,4845
2272,2272,2,20,1250,0.1,"expB1_01250_0020_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.1/expB1_01250_0020_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.1/expB1_01250_0020_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_0.1/expB1_01250_0020_002_0.1_output_alignment.fa",476,24,0,500,0.952,0.023514224816267,0.0422819721559932,0.058164797432883,0.0629031327995195,0.0790759372519857,0.142711765075323,500,4845
3522,3522,2,20,1250,1,"expB1_01250_0020_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_1/expB1_01250_0020_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_1/expB1_01250_0020_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_002_1/expB1_01250_0020_002_1_output_alignment.fa",219,63,218,500,0.438,0.0196882952838993,0.0345056840362335,0.0421472916760732,0.0467059980645547,0.0571141080204218,0.0941956737155854,500,4845
1023,1023,3,20,1250,0.01,"expB1_01250_0020_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.01/expB1_01250_0020_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.01/expB1_01250_0020_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.01/expB1_01250_0020_003_0.01_output_alignment.fa",481,19,0,500,0.962,0.0268451325138687,0.0508598692129589,0.0666765485487793,0.0728208212853617,0.0912007787630072,0.157746125396211,500,4845
2273,2273,3,20,1250,0.1,"expB1_01250_0020_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.1/expB1_01250_0020_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.1/expB1_01250_0020_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_0.1/expB1_01250_0020_003_0.1_output_alignment.fa",481,19,0,500,0.962,0.0261209106752705,0.0420126243988361,0.0598428807728462,0.0619182579063774,0.0743387506670451,0.146019594342767,500,4845
3523,3523,3,20,1250,1,"expB1_01250_0020_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_1/expB1_01250_0020_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_1/expB1_01250_0020_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_003_1/expB1_01250_0020_003_1_output_alignment.fa",233,88,179,500,0.466,0.0197028507176024,0.0334658513625357,0.0448711533097199,0.0470152250783324,0.057018201161242,0.105146103748298,500,4845
1024,1024,4,20,1250,0.01,"expB1_01250_0020_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.01/expB1_01250_0020_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.01/expB1_01250_0020_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.01/expB1_01250_0020_004_0.01_output_alignment.fa",478,21,1,500,0.956,0.0288390003397927,0.0493769793293941,0.0636600815956223,0.0699305226750423,0.0878086788612457,0.16720517189462,500,4845
2274,2274,4,20,1250,0.1,"expB1_01250_0020_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.1/expB1_01250_0020_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.1/expB1_01250_0020_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_0.1/expB1_01250_0020_004_0.1_output_alignment.fa",479,21,0,500,0.958,0.0208986378719848,0.0352441038235212,0.0554533212248508,0.05660414751837,0.0696592408119637,0.137591793122638,500,4845
3524,3524,4,20,1250,1,"expB1_01250_0020_004_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_1/expB1_01250_0020_004_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_1/expB1_01250_0020_004_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_004_1/expB1_01250_0020_004_1_output_alignment.fa",246,83,171,500,0.492,0.0195482153626628,0.032645085880369,0.0446206228123695,0.0442715724286803,0.0551548165831497,0.101620124524276,500,4845
1025,1025,5,20,1250,0.01,"expB1_01250_0020_005_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.01/expB1_01250_0020_005_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.01/expB1_01250_0020_005_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.01/expB1_01250_0020_005_0.01_output_alignment.fa",474,24,2,500,0.948,0.0150497348023208,0.0497560578711807,0.0717700503513759,0.07340894772151,0.0958194294351937,0.166198406219663,500,4845
2275,2275,5,20,1250,0.1,"expB1_01250_0020_005_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.1/expB1_01250_0020_005_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.1/expB1_01250_0020_005_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_0.1/expB1_01250_0020_005_0.1_output_alignment.fa",478,22,0,500,0.956,0.0247476046117701,0.0393139971342196,0.0604746571582092,0.0579237731024876,0.0727359376221213,0.147945377128356,500,4845
3525,3525,5,20,1250,1,"expB1_01250_0020_005_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_1/expB1_01250_0020_005_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_1/expB1_01250_0020_005_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_005_1/expB1_01250_0020_005_1_output_alignment.fa",224,74,202,500,0.448,0.0185485812773739,0.0313290515780714,0.0429417944601128,0.0472423595751774,0.0594304217870539,0.104995656841768,500,4845
1026,1026,6,20,1250,0.01,"expB1_01250_0020_006_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.01/expB1_01250_0020_006_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.01/expB1_01250_0020_006_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.01/expB1_01250_0020_006_0.01_output_alignment.fa",484,15,1,500,0.968,0.0198602595043602,0.0399254713630253,0.0541183429619854,0.0606301693030341,0.0756328449241746,0.170549175734093,500,4845
2276,2276,6,20,1250,0.1,"expB1_01250_0020_006_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.1/expB1_01250_0020_006_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.1/expB1_01250_0020_006_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_0.1/expB1_01250_0020_006_0.1_output_alignment.fa",481,19,0,500,0.962,0.0251055187206679,0.0422403469110275,0.0632668628455096,0.0651395391891847,0.0817164297005306,0.151731830084213,500,4845
3526,3526,6,20,1250,1,"expB1_01250_0020_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_1/expB1_01250_0020_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_1/expB1_01250_0020_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_006_1/expB1_01250_0020_006_1_output_alignment.fa",199,111,190,500,0.398,0.01778906134142,0.0335846364856685,0.0467585859002689,0.0496246508118136,0.0613298584842221,0.0986898727830147,500,4845
1027,1027,7,20,1250,0.01,"expB1_01250_0020_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.01/expB1_01250_0020_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.01/expB1_01250_0020_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.01/expB1_01250_0020_007_0.01_output_alignment.fa",483,17,0,500,0.966,0.0303679075686902,0.0498291789421682,0.0702789487633522,0.0727481725584507,0.092756614445993,0.16406727795845,500,4845
2277,2277,7,20,1250,0.1,"expB1_01250_0020_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.1/expB1_01250_0020_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.1/expB1_01250_0020_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_0.1/expB1_01250_0020_007_0.1_output_alignment.fa",479,21,0,500,0.958,0.026248557524479,0.0441055513932557,0.067036731511742,0.068645245458785,0.0830286660562772,0.152210083343658,500,4845
3527,3527,7,20,1250,1,"expB1_01250_0020_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_1/expB1_01250_0020_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_1/expB1_01250_0020_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_007_1/expB1_01250_0020_007_1_output_alignment.fa",248,95,157,500,0.496,0.0143295756437832,0.0313849614404845,0.043423926970901,0.0469134807588308,0.0554958298100569,0.0998134810659151,500,4845
1028,1028,8,20,1250,0.01,"expB1_01250_0020_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.01/expB1_01250_0020_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.01/expB1_01250_0020_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.01/expB1_01250_0020_008_0.01_output_alignment.fa",482,17,1,500,0.964,0.0198556591709401,0.0446600218904409,0.0591072879021726,0.0629370375091596,0.074694468227012,0.178673533986867,500,4845
2278,2278,8,20,1250,0.1,"expB1_01250_0020_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.1/expB1_01250_0020_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.1/expB1_01250_0020_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_0.1/expB1_01250_0020_008_0.1_output_alignment.fa",480,20,0,500,0.96,0.0183701602106306,0.0326968054787861,0.0436212433382747,0.0496389339924472,0.0628981817786898,0.142001275893497,500,4845
3528,3528,8,20,1250,1,"expB1_01250_0020_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_1/expB1_01250_0020_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_1/expB1_01250_0020_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_008_1/expB1_01250_0020_008_1_output_alignment.fa",232,118,150,500,0.464,0.0144043584745213,0.0345754983915681,0.0466856204417187,0.0496866605052646,0.0616252000889656,0.101104326676649,500,4845
1029,1029,9,20,1250,0.01,"expB1_01250_0020_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.01/expB1_01250_0020_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.01/expB1_01250_0020_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.01/expB1_01250_0020_009_0.01_output_alignment.fa",481,19,0,500,0.962,0.0286323333424466,0.0499079528369663,0.0704429460806698,0.0748093306211991,0.0956013165075667,0.174329416415315,500,4845
2279,2279,9,20,1250,0.1,"expB1_01250_0020_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.1/expB1_01250_0020_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.1/expB1_01250_0020_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_0.1/expB1_01250_0020_009_0.1_output_alignment.fa",479,20,1,500,0.958,0.0253480267891132,0.0404082929606488,0.0576869499010727,0.0591867732645323,0.0724724689657455,0.140709551060821,500,4845
3529,3529,9,20,1250,1,"expB1_01250_0020_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_1/expB1_01250_0020_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_1/expB1_01250_0020_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_009_1/expB1_01250_0020_009_1_output_alignment.fa",253,81,166,500,0.506,0.018742204801402,0.0324399122562976,0.0448113604816759,0.0471450306586069,0.059096161192578,0.099000362508509,500,4845
1030,1030,10,20,1250,0.01,"expB1_01250_0020_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.01/expB1_01250_0020_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.01/expB1_01250_0020_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.01/expB1_01250_0020_010_0.01_output_alignment.fa",476,24,0,500,0.952,0.0263575773508519,0.0469179742041594,0.0647447841215076,0.0692936735949284,0.0879903061336893,0.168455673364919,500,4845
2280,2280,10,20,1250,0.1,"expB1_01250_0020_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.1/expB1_01250_0020_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.1/expB1_01250_0020_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_0.1/expB1_01250_0020_010_0.1_output_alignment.fa",482,18,0,500,0.964,0.0241521553041126,0.0366733661557937,0.0505583765402623,0.0555683111664944,0.0732411434525938,0.145485660305777,500,4845
3530,3530,10,20,1250,1,"expB1_01250_0020_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_1/expB1_01250_0020_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_1/expB1_01250_0020_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0020_010_1/expB1_01250_0020_010_1_output_alignment.fa",269,71,160,500,0.538,0.0221070314368148,0.036257003567683,0.0485328361138136,0.0498076618238603,0.0620216630214363,0.106899503904776,500,4845
1031,1031,1,50,1250,0.01,"expB1_01250_0050_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.01/expB1_01250_0050_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.01/expB1_01250_0050_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.01/expB1_01250_0050_001_0.01_output_alignment.fa",1191,58,1,1250,0.9528,0.0102977996320563,0.0327743264919961,0.0466458923773837,0.0541255370059586,0.0702624131999551,0.172654803590056,1250,230300
2281,2281,1,50,1250,0.1,"expB1_01250_0050_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.1/expB1_01250_0050_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.1/expB1_01250_0050_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_0.1/expB1_01250_0050_001_0.1_output_alignment.fa",1195,55,0,1250,0.956,0.0156400278845102,0.0252991670575515,0.0369950753899641,0.0418061279423835,0.0554303894647956,0.139342501654223,1250,230300
3531,3531,1,50,1250,1,"expB1_01250_0050_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_1/expB1_01250_0050_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_1/expB1_01250_0050_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_001_1/expB1_01250_0050_001_1_output_alignment.fa",447,100,703,1250,0.3576,0.0175344898913525,0.0299783336918079,0.0407153771489945,0.0445994012283119,0.0581039576375226,0.120161092606386,1250,230300
1032,1032,2,50,1250,0.01,"expB1_01250_0050_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.01/expB1_01250_0050_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.01/expB1_01250_0050_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.01/expB1_01250_0050_002_0.01_output_alignment.fa",1186,64,0,1250,0.9488,0.0158642771941882,0.031329948162988,0.0451228661465922,0.0512158056619325,0.0667876931611448,0.198962534195572,1250,230300
2282,2282,2,50,1250,0.1,"expB1_01250_0050_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.1/expB1_01250_0050_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.1/expB1_01250_0050_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_0.1/expB1_01250_0050_002_0.1_output_alignment.fa",1198,49,3,1250,0.9584,0.0145373265025863,0.0247556645694782,0.0369084871852438,0.0437435501859352,0.0617237517870133,0.139782369217424,1250,230300
3532,3532,2,50,1250,1,"expB1_01250_0050_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_1/expB1_01250_0050_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_1/expB1_01250_0050_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_01250_0050_002_1/expB1_01250_0050_002_1_output_alignment.fa",447,84,719,1250,0.3576,0.0172297674300772,0.0297903884850879,0.0418151749369294,0.0463083935709977,0.0587987675536248,0.12533089738854,1250,230300
