"num_reps","num_taxa","num_trees","tree_depth","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","uid","st_rt_max_branching_times_min","st_rt_max_branching_times_1st_qu","st_rt_max_branching_times_median","st_rt_max_branching_times_mean","st_rt_max_branching_times_3rd_qu","st_rt_max_branching_times_max","st_rt_tree_height_min","st_rt_tree_height_1st_qu","st_rt_tree_height_median","st_rt_tree_height_mean","st_rt_tree_height_3rd_qu","st_rt_tree_height_max","st_rt_crown_age_min","st_rt_crown_age_1st_qu","st_rt_crown_age_median","st_rt_crown_age_mean","st_rt_crown_age_3rd_qu","st_rt_crown_age_max","st_ext_max_branching_times_min","st_ext_max_branching_times_1st_qu","st_ext_max_branching_times_median","st_ext_max_branching_times_mean","st_ext_max_branching_times_3rd_qu","st_ext_max_branching_times_max","st_ext_tree_height_min","st_ext_tree_height_1st_qu","st_ext_tree_height_median","st_ext_tree_height_mean","st_ext_tree_height_3rd_qu","st_ext_tree_height_max","st_ext_crown_age_min","st_ext_crown_age_1st_qu","st_ext_crown_age_median","st_ext_crown_age_mean","st_ext_crown_age_3rd_qu","st_ext_crown_age_max","st_coal_max_branching_times_min","st_coal_max_branching_times_1st_qu","st_coal_max_branching_times_median","st_coal_max_branching_times_mean","st_coal_max_branching_times_3rd_qu","st_coal_max_branching_times_max","st_coal_tree_height_min","st_coal_tree_height_1st_qu","st_coal_tree_height_median","st_coal_tree_height_mean","st_coal_tree_height_3rd_qu","st_coal_tree_height_max","st_coal_crown_age_min","st_coal_crown_age_1st_qu","st_coal_crown_age_median","st_coal_crown_age_mean","st_coal_crown_age_3rd_qu","st_coal_crown_age_max"
2,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_002_1",0.735625083426368,1,1,4.01433989254593,1.66129563868368,190.658755805891,1,1.22298809189747,1.72491273238994,4.79720290706443,2.88908447852626,190.658755805891,1,1.22298809189747,1.72491273238994,4.79720290706443,2.88908447852626,190.658755805891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_003_1",0.653839512740433,1,1,1.48850548744154,1.66909059677191,5.39257991894192,1,1.09169760592379,1.70358753670799,2.26913511458334,2.58180489983789,10.1825282755663,1,1.09169760592379,1.70358753670799,2.26913511458334,2.58180489983789,10.1825282755663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_004_1",0.996057248923262,1,1,3.77394693781592,2.47688642275965,104.157776343568,1,1.1652154645327,1.9821435400904,4.37113172165936,3.16548520937447,104.157776343568,1,1.1652154645327,1.9821435400904,4.37113172165936,3.16548520937447,104.157776343568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_005_1",0.881606633722037,1,1.26788379354448,3.29537706737371,2.76772482037879,45.3537179102592,1,1.27433331489637,1.87567533697731,4.24456664575229,3.66668153248135,72.252649282717,1,1.27433331489637,1.87567533697731,4.24456664575229,3.66668153248135,72.252649282717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_006_1",0.871455437984041,1,1,1.94360198026087,1.75097977710224,25.792194003867,1,1.09137226237967,1.73782356095765,2.74412765570609,2.63100487444541,25.792194003867,1,1.09137226237967,1.73782356095765,2.74412765570609,2.63100487444541,25.792194003867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_007_1",0.580549801642599,1,1,15.8018159635802,2.37460290189189,1057.33613893273,1,1.35843603891062,2.05429440395404,16.5280436135082,3.33367787550882,1057.33613893273,1,1.35843603891062,2.05429440395404,16.5280436135082,3.33367787550882,1057.33613893273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_008_1",1,1,1.33083692214909,5.10494646165778,2.66464735017034,149.481514836834,1,1.1879133536911,1.90003510999715,6.69440735637278,3.2541725142396,218.28202487291,1,1.1879133536911,1.90003510999715,6.69440735637278,3.2541725142396,218.28202487291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_009_1",0.872739226170632,1,1.2023442673091,4.07354899402344,3.95263006568181,52.6846649115231,1,1.28720572384076,1.94425002804846,4.61528979410171,4.1929279835702,52.6846649115231,1,1.28720572384076,1.94425002804846,4.61528979410171,4.1929279835702,52.6846649115231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_010_1",0.621266902326954,1,1.06008955883882,2.46011897071077,2.1008033112114,61.6589390180558,1,1.31882479899437,1.7890361578976,3.27585331268197,2.78472502442618,61.6589390180558,1,1.31882479899437,1.7890361578976,3.27585331268197,2.78472502442618,61.6589390180558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_011_1",0.586049878890553,1,1.14038810328577,14.7120290222068,2.61751055115111,698.47581977862,1,1.3166516205933,2.31757430440552,15.4257397562373,4.3234099190281,698.47581977862,1,1.3166516205933,2.31757430440552,15.4257397562373,4.3234099190281,698.47581977862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_012_1",0.58202446544874,1,1,2.07541573217096,2.25503301928205,18.5412016245127,1,1.36606244915384,1.9781650758007,2.75145816028587,3.22309359487479,18.5412016245127,1,1.36606244915384,1.9781650758007,2.75145816028587,3.22309359487479,18.5412016245127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_013_1",0.477858548602295,1,1.0472100166515,6.47158821636956,2.47402874136933,266.165926081771,1,1.17630098208974,1.92561674808379,7.89307972009018,3.57397610014485,331.586643050359,1,1.17630098208974,1.92561674808379,7.89307972009018,3.57397610014485,331.586643050359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_014_1",0.911523338846238,1,1,9.07858169134581,2.58704054141639,311.950023316293,1,1.22808960039949,1.91966001649072,9.69783259304366,3.23036887099801,314.08257729441,1,1.22808960039949,1.91966001649072,9.69783259304366,3.23036887099801,314.08257729441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_015_1",0.927406219064197,1,1.33783691797873,2.54508729071197,2.76418457722003,24.2463316543437,1,1.48552521874008,2.39008269427849,3.36801951722358,3.55821271494819,37.3012623707618,1,1.48552521874008,2.39008269427849,3.36801951722358,3.55821271494819,37.3012623707618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_016_1",0.852772520075317,1,1,13.8654133548807,2.23517352621054,757.406745721065,1,1.2267539879275,1.84108164679386,15.9689151044186,2.87979026304763,881.001365236211,1,1.2267539879275,1.84108164679386,15.9689151044186,2.87979026304763,881.001365236211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_017_1",0.701105065993697,1,1.01626250934827,2.97239095011791,2.35129364486166,54.3831891354584,1,1.29330861296584,1.79424895354927,4.38309148296102,3.50483957742086,82.402757292013,1,1.29330861296584,1.79424895354927,4.38309148296102,3.50483957742086,82.402757292013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_018_1",0.68982597210326,1,1,2.16328671610107,2.36952115317502,18.634193643305,1,1.13202076154782,1.56871004092124,3.15695771176617,3.14109331696268,27.5513842596042,1,1.13202076154782,1.56871004092124,3.15695771176617,3.14109331696268,27.5513842596042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_019_1",0.549697870582061,1,1,4.00724995707697,2.3436965184271,69.0679596067951,1,1.39080619299119,1.79714953052983,4.6455761034388,2.70876788784293,69.0679596067951,1,1.39080619299119,1.79714953052983,4.6455761034388,2.70876788784293,69.0679596067951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,5,80,1,"JC",NA,10000,"DNA","ts_00080_0005_020_1",0.837718333149674,1,1.50985741412475,2.65764108074165,2.6631337548727,28.5482881355428,1,1.39061921947325,1.9848592775645,3.62560720165213,3.28172806390108,56.837086669117,1,1.39061921947325,1.9848592775645,3.62560720165213,3.28172806390108,56.837086669117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_001_1",0.526799793515336,1,1,2.53062813513548,1.99840437786988,39.608655761126,1,1.64992232498591,2.25279276496103,4.26141455727305,3.64874926452893,69.8881671902065,1,1.64992232498591,2.25279276496103,4.26141455727305,3.64874926452893,69.8881671902065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_002_1",0.406818073356945,1,1.04702925773709,2.3165123777776,2.0838941051424,13.9243071467238,1,1.61026174740256,2.37957241029254,3.83104913175915,3.37984079939005,23.9296398723608,1,1.61026174740256,2.37957241029254,3.83104913175915,3.37984079939005,23.9296398723608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_003_1",0.817353997961935,1,1.28092781740628,2.74978240180856,2.26499865343268,43.5766087751283,1,1.59530846321157,2.14967073529385,3.75698770548785,3.37041868771334,43.5766087751283,1,1.59530846321157,2.14967073529385,3.75698770548785,3.37041868771334,43.5766087751283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_004_1",0.84888186124967,1,1,2.16057414917584,1.95393283791262,32.480104931494,1,1.44319245143164,2.1611710293517,4.54453236617316,3.22216538252185,95.5795173284979,1,1.44319245143164,2.1611710293517,4.54453236617316,3.22216538252185,95.5795173284979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_005_1",0.587688830860239,1,1.01209163326413,2.17425823492394,2.00302508743762,25.1924968994203,1,1.47653089333051,2.16888484251612,3.28171876239773,3.47778242594194,33.4080419345506,1,1.47653089333051,2.16888484251612,3.28171876239773,3.47778242594194,33.4080419345506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_006_1",0.402810191065023,1,1,12.9460201234168,2.01454514450746,816.231330955063,1,1.66180099031634,2.30710685478918,29.6486392357749,3.86755567172205,2035.11186530716,1,1.66180099031634,2.30710685478918,29.6486392357749,3.86755567172205,2035.11186530716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_007_1",0.535149810419883,1,1.2233708464604,3.14404378629666,2.12604835458294,36.1285376939695,1,1.63276832267291,2.20390903904306,4.75722779899688,3.56115656285739,45.051256075173,1,1.63276832267291,2.20390903904306,4.75722779899688,3.56115656285739,45.051256075173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_008_1",0.714999685682883,1,1.38084216275133,4.11496726030993,2.45119238128822,142.530479629888,1,1.64950355132896,2.16513717411866,5.70629626112278,3.89058388058126,176.251432229325,1,1.64950355132896,2.16513717411866,5.70629626112278,3.89058388058126,176.251432229325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_009_1",0.798905403265778,1,1.14778996441909,1.82094665867865,2.04020734833056,8.44893517423694,1,1.52139941722998,2.19379374904172,3.04884175009791,3.79146665536269,13.0354765775656,1,1.52139941722998,2.19379374904172,3.04884175009791,3.79146665536269,13.0354765775656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_010_1",1,1,1,1.90641379862377,1.77878056721141,29.8477829714267,1,1.49587678183197,2.17591301167004,3.2066701678523,3.36579533209454,31.3573974749786,1,1.49587678183197,2.17591301167004,3.2066701678523,3.36579533209454,31.3573974749786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_011_1",0.783248450048618,1,1.09348938570417,2.21432850178117,2.34637051837655,16.0526688326208,1,1.72956528100437,2.3543979717311,3.55026267910661,4.13333443658606,18.6551659514158,1,1.72956528100437,2.3543979717311,3.55026267910661,4.13333443658606,18.6551659514158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_012_1",0.825482589733555,1,1,2.12564595888101,1.83567892490427,37.5161764999316,1,1.43618737376362,2.08408303315062,3.41218479528868,3.47565387775131,50.3330737677918,1,1.43618737376362,2.08408303315062,3.41218479528868,3.47565387775131,50.3330737677918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_013_1",0.756910095607876,1,1,2.21432396177788,1.97649475506122,36.7906064256793,1,1.4951009316656,2.05921787174561,3.09334461236626,2.87083477753352,38.2363193754867,1,1.4951009316656,2.05921787174561,3.09334461236626,2.87083477753352,38.2363193754867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_014_1",0.853067020197574,1,1,2.52811840619394,1.79372688854793,28.6567080063816,1,1.47490783530473,1.9690999001256,3.95892525725832,3.64647967291749,41.671802244329,1,1.47490783530473,1.9690999001256,3.95892525725832,3.64647967291749,41.671802244329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_015_1",0.841312642417396,1,1,2.58959288893848,2.41475821526362,14.6257504064857,1,1.38213816913627,2.04598519969618,3.70132866437779,4.12286352339299,18.0004501800126,1,1.38213816913627,2.04598519969618,3.70132866437779,4.12286352339299,18.0004501800126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_016_1",0.86443544199453,1,1,1.60463178563419,1.60286021788714,12.5280906713454,1,1.52357587116671,2.13537297084715,2.57863121959592,3.01603903677595,14.8050620435585,1,1.52357587116671,2.13537297084715,2.57863121959592,3.01603903677595,14.8050620435585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_017_1",0.603876587818061,1,1.04262355603592,3.16831621238938,2.08118569450679,111.832067389298,1,1.52500520847505,2.09326772001311,5.52017388213031,3.40847648885101,211.560898148681,1,1.52500520847505,2.09326772001311,5.52017388213031,3.40847648885101,211.560898148681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_018_1",0.954758027856706,1,1.02674509836995,1.93630921578719,2.15523075543017,9.69594763803514,1,1.65814221686046,2.3498550734602,2.98653317153223,3.36632371401049,12.8063911342481,1,1.65814221686046,2.3498550734602,2.98653317153223,3.36632371401049,12.8063911342481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_019_1",0.735275225317521,1,1,2.40277568823398,1.96451926381049,19.7551499875163,1,1.37634229114398,1.95033071730505,3.83084626330547,3.33005368733874,27.4205376955848,1,1.37634229114398,1.95033071730505,3.83084626330547,3.33005368733874,27.4205376955848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,10,80,1,"JC",NA,10000,"DNA","ts_00080_0010_020_1",0.875302646525145,1,1.02325399855872,2.54193280522677,2.44576762208452,27.6614625757328,1,1.68476997270156,2.52523108754528,3.70079479251954,3.91109763408531,29.2965306245054,1,1.68476997270156,2.52523108754528,3.70079479251954,3.91109763408531,29.2965306245054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_001_1",0.870410041536281,1,1,1.72132359002539,1.5576819766609,15.0148837170889,1.06643611715753,1.62027171223023,2.25074952818987,3.18786188112781,3.11416521075566,31.905943390082,1.06643611715753,1.62027171223023,2.25074952818987,3.18786188112781,3.11416521075566,31.905943390082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_002_1",0.718834590152281,1,1,2.67384936273755,1.55348081037432,51.2862091226495,1.0239363310555,1.51363184455128,2.05765007497361,5.28152739113076,3.77798912093092,92.6979442421689,1.0239363310555,1.51363184455128,2.05765007497361,5.28152739113076,3.77798912093092,92.6979442421689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_003_1",0.785983145849125,1,1,2.37100632621795,2.03155204194974,25.2941589006219,1,1.744090280249,2.25399260631455,3.64547150840557,3.45050957432654,28.4090372138986,1,1.744090280249,2.25399260631455,3.64547150840557,3.45050957432654,28.4090372138986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_004_1",0.831760370531436,1,1,1.38276700042736,1.29124356686316,8.06162950723687,1.03429780162561,1.56198516932988,2.02215844069529,2.87817936646037,2.94617832024439,17.259906723087,1.03429780162561,1.56198516932988,2.02215844069529,2.87817936646037,2.94617832024439,17.259906723087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_005_1",0.868604812270575,1,1.05794778399595,2.04569077760141,1.68474794074525,22.1963725801079,1,1.73039418591498,2.33866224146533,3.70277650675844,3.51596779321674,45.5787685855541,1,1.73039418591498,2.33866224146533,3.70277650675844,3.51596779321674,45.5787685855541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_006_1",0.864611138755655,1,1,1.92102012011236,1.72159170055217,12.9913597686854,1.07710684904175,1.71149922037291,2.40004958377914,3.60500657387602,3.76394719441624,20.0449149809548,1.07710684904175,1.71149922037291,2.40004958377914,3.60500657387602,3.76394719441624,20.0449149809548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_007_1",0.760242630634841,1,1,1.67581326038426,1.48154981500092,11.3125901035336,1,1.71812220043818,2.16800441821933,3.51248465040159,3.21196875415185,28.3158447332257,1,1.71812220043818,2.16800441821933,3.51248465040159,3.21196875415185,28.3158447332257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_008_1",0.292520513016973,1,1,1.38174828073161,1.38973396805377,5.62362479102436,1.03151980008596,1.6871919075614,2.40603006751334,3.10617812606273,3.47452130421213,14.0828716515639,1.03151980008596,1.6871919075614,2.40603006751334,3.10617812606273,3.47452130421213,14.0828716515639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_009_1",0.609988219902747,1,1,2.07510233562254,1.86906899367021,12.8031271798391,1,1.55487361292528,2.72828247289668,3.84461389632941,3.66194912646931,18.9317254638601,1,1.55487361292528,2.72828247289668,3.84461389632941,3.66194912646931,18.9317254638601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_010_1",0.838850227530286,1,1,1.68410000749193,1.78415098444236,7.15710745665946,1,1.93517307238238,2.77590064187926,3.37494515267802,4.13029516790876,12.0599256075054,1,1.93517307238238,2.77590064187926,3.37494515267802,4.13029516790876,12.0599256075054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_011_1",0.730925928356014,1,1,1.45647406527292,1.47893061821145,7.17901237149734,1,1.69957437126262,2.39894370732127,2.97515673845516,3.53980381062621,11.8468412021926,1,1.69957437126262,2.39894370732127,2.97515673845516,3.53980381062621,11.8468412021926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_012_1",0.539845886482701,1,1,1.60023894680974,1.80922849883081,7.65649381006278,1,1.64172705880919,2.71631259313197,3.56209795137469,3.9494722929367,24.926837346737,1,1.64172705880919,2.71631259313197,3.56209795137469,3.9494722929367,24.926837346737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_013_1",0.976626245528249,1,1.08287148857074,2.76122752510175,2.03314117926804,91.2521471102801,1.05917685390867,1.53470414055917,2.90041218841836,5.8531332726303,4.10801711617861,184.772852887666,1.05917685390867,1.53470414055917,2.90041218841836,5.8531332726303,4.10801711617861,184.772852887666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_014_1",0.845328397174031,1,1,1.61984557077935,1.79468422457853,13.4878492681912,1,1.62047963953208,2.17310527338158,2.69605087872719,3.51977762538628,13.7755226235036,1,1.62047963953208,2.17310527338158,2.69605087872719,3.51977762538628,13.7755226235036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_015_1",0.680964101002331,1,1.05160256965645,1.91464671616057,1.7473400302828,16.7685854335431,1,1.65596385522755,2.69025596784956,3.8848401110243,4.43814114974967,31.680192549025,1,1.65596385522755,2.69025596784956,3.8848401110243,4.43814114974967,31.680192549025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_016_1",0.766854195995254,1,1,1.8240237924397,1.89906438867104,10.9388067528934,1,1.67951303048118,2.59764078611003,3.35628571864964,3.59034721307581,12.3409766158065,1,1.67951303048118,2.59764078611003,3.35628571864964,3.59034721307581,12.3409766158065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_017_1",0.772318508892084,1,1,1.49171367335438,1.57950861472924,11.1555491704978,1,1.87272141718031,2.28979788192192,3.19414917846111,3.30453500361743,24.4299228164472,1,1.87272141718031,2.28979788192192,3.19414917846111,3.30453500361743,24.4299228164472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,20,80,1,"JC",NA,10000,"DNA","ts_00080_0020_018_1",0.539726599135603,1,1,1.66431671634318,1.41517646316968,14.6967649050591,1.07305956430285,1.64660642993425,2.2260677908603,3.58999631545544,3.20002223271798,50.049821370431,1.07305956430285,1.64660642993425,2.2260677908603,3.58999631545544,3.20002223271798,50.049821370431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
